zipcode,state,income,cbsa_income,state_income,latitude,longitude
00735,PR,27038,29711,26745,18.25,-65.68
00736,PR,29695,29711,26745,18.11,-66.16
00737,PR,0,29711,26745,18.11,-66.16
00738,PR,25918,29711,26745,18.33,-65.65
00739,PR,26007,29711,26745,18.17,-66.15
00740,PR,15375,29711,26745,18.33,-65.63
00741,PR,29516,29711,26745,18.16,-65.75
00742,PR,0,29711,26745,18.27,-65.65
00744,PR,0,29711,26745,18.22,-65.79
00745,PR,28481,29711,26745,18.38,-65.83
00751,PR,21979,23522,26745,17.97,-66.29
00754,PR,24047,29711,26745,18.19,-65.96
00757,PR,23690,24104,26745,17.97,-66.4
00765,PR,19683,null,26745,18.13,-65.44
00766,PR,24412,22541,26745,18.13,-66.48
00767,PR,23736,29711,26745,18.04,-65.87
00769,PR,23863,24104,26745,18.08,-66.36
00771,PR,27261,29711,26745,18.18,-65.86
00772,PR,19292,29711,26745,18.43,-65.88
00773,PR,26274,29711,26745,18.37,-65.71
00775,PR,34815,null,26745,18.33,-65.3
00777,PR,26918,29711,26745,18.22,-65.91
00778,PR,40991,29711,26745,18.25,-65.97
00780,PR,27444,22541,26745,18.09,-66.57
00782,PR,20286,29711,26745,18.22,-66.22
00783,PR,23398,29711,26745,18.34,-66.31
00784,PR,21597,20737,26745,17.97,-66.11
00785,PR,0,20737,26745,17.97,-66.11
00786,PR,0,29711,26745,18.16,-66.23
00791,PR,27278,29711,26745,18.15,-65.81
00792,PR,0,29711,26745,18.15,-65.81
00794,PR,21657,29711,26745,18.18,-66.3
00795,PR,24980,22541,26745,18.05,-66.5
00801,VI,0,null,null,18.35,-64.93
00802,VI,0,null,null,18.35,-64.93
00803,VI,0,null,null,18.35,-64.93
00804,VI,0,null,null,18.35,-64.93
00805,VI,0,null,null,18.34,-64.93
00820,VI,0,null,null,17.74,-64.7
00821,VI,0,null,null,17.74,-64.7
00822,VI,0,null,null,17.74,-64.7
00823,VI,0,null,null,17.74,-64.7
00824,VI,0,null,null,17.74,-64.7
00830,VI,0,null,null,18.33,-64.79
00831,VI,0,null,null,18.33,-64.79
00840,VI,0,null,null,17.71,-64.88
00841,VI,0,null,null,17.71,-64.88
00850,VI,0,null,null,17.76,-64.82
00851,VI,0,null,null,17.73,-64.8
00901,PR,48839,29711,26745,18.47,-66.1
00902,PR,0,29711,26745,18.4,-66.06
00906,PR,0,null,26745,18.46,-66.09
00907,PR,63018,29711,26745,18.45,-66.08
00908,PR,0,29711,26745,18.4,-66.06
00909,PR,26691,29711,26745,18.44,-66.07
00910,PR,0,29711,26745,18.4,-66.06
00911,PR,50588,29711,26745,18.45,-66.06
00912,PR,37930,29711,26745,18.45,-66.06
00913,PR,4250,29711,26745,18.45,-66.04
00914,PR,0,29711,26745,18.4,-66.06
00915,PR,14114,29711,26745,18.44,-66.05
00916,PR,0,29711,26745,18.4,-66.06
00917,PR,24379,29711,26745,18.42,-66.05
00918,PR,52994,29711,26745,18.42,-66.07
00919,PR,0,29711,26745,18.4,-66.06
00920,PR,35215,29711,26745,18.41,-66.09
00921,PR,25306,29711,26745,18.39,-66.09
00922,PR,0,29711,26745,18.4,-66.06
00923,PR,22316,29711,26745,18.41,-66.04
00924,PR,22953,29711,26745,18.4,-66.01
00925,PR,17297,29711,26745,18.4,-66.05
00926,PR,45775,29711,26745,18.35,-66.05
00927,PR,57516,29711,26745,18.4,-66.06
00928,PR,0,29711,26745,18.4,-66.06
00929,PR,0,29711,26745,18.4,-66.06
00930,PR,0,null,26745,18.4,-66.06
00931,PR,0,29711,26745,18.4,-66.06
00933,PR,0,null,26745,18.4,-66.06
00934,PR,0,29711,26745,18.41,-66.12
00935,PR,0,29711,26745,18.4,-66.06
00936,PR,0,29711,26745,18.4,-66.07
00937,PR,0,29711,26745,18.4,-66.06
00939,PR,0,null,26745,18.4,-66.06
00940,PR,0,29711,26745,18.4,-66.06
00949,PR,34288,29711,26745,18.44,-66.25
00950,PR,0,29711,26745,18.46,-66.23
00951,PR,19038,29711,26745,18.43,-66.25
00952,PR,19761,29711,26745,18.42,-66.19
00953,PR,33333,29711,26745,18.39,-66.25
00954,PR,0,29711,26745,18.39,-66.25
00955,PR,0,null,26745,18.4,-66.06
00956,PR,30410,29711,26745,18.32,-66.17
00957,PR,31875,29711,26745,18.37,-66.19
00958,PR,0,29711,26745,18.28,-66.13
00959,PR,35925,29711,26745,18.39,-66.15
00960,PR,0,29711,26745,18.42,-66.15
00961,PR,42917,29711,26745,18.41,-66.17
00962,PR,21276,29711,26745,18.44,-66.15
00963,PR,0,29711,26745,18.43,-66.11
00965,PR,19527,29711,26745,18.43,-66.11
00966,PR,67076,29711,26745,18.4,-66.12
00968,PR,86250,29711,26745,18.41,-66.1
00969,PR,61820,29711,26745,18.38,-66.11
00970,PR,0,29711,26745,18.38,-66.11
00971,PR,33584,29711,26745,18.32,-66.12
00975,PR,0,29711,26745,18.4,-66.06
00976,PR,40232,29711,26745,18.36,-66.01
00977,PR,0,29711,26745,18.36,-66.01
00978,PR,0,null,26745,18.37,-66.01
00979,PR,43284,29711,26745,18.44,-66.03
00981,PR,0,29711,26745,18.4,-65.98
00982,PR,29330,29711,26745,18.41,-65.99
00983,PR,34002,29711,26745,18.4,-65.98
00984,PR,0,29711,26745,18.4,-65.98
00985,PR,37435,29711,26745,18.41,-65.95
00986,PR,0,29711,26745,18.4,-65.98
00987,PR,38863,29711,26745,18.34,-65.94
00988,PR,0,29711,26745,18.4,-65.98
01001,MA,102475,84250,112543,42.06,-72.61
01002,MA,123026,84250,112543,42.37,-72.52
01003,MA,0,84250,112543,42.39,-72.52
01004,MA,1000000,84250,112543,42.37,-72.52
01005,MA,112944,101434,112543,42.42,-72.1
01007,MA,117132,84250,112543,42.27,-72.4
01008,MA,102500,84485,112543,42.18,-72.93
01009,MA,63770,84250,112543,42.2,-72.34
01010,MA,124500,101434,112543,42.11,-72.2
01011,MA,76893,84250,112543,42.28,-72.98
01012,MA,76250,84250,112543,42.4,-72.85
01013,MA,63369,84250,112543,42.15,-72.6
01014,MA,1000000,84250,112543,42.17,-72.57
01020,MA,69736,84250,112543,42.17,-72.57
01021,MA,1000000,84250,112543,42.17,-72.57
01022,MA,58650,84250,112543,42.2,-72.54
01026,MA,106406,84485,112543,42.46,-72.9
01027,MA,83500,84250,112543,42.26,-72.68
01028,MA,122829,84250,112543,42.06,-72.51
01029,MA,94000,84485,112543,42.17,-73.03
01030,MA,106269,84250,112543,42.06,-72.67
01031,MA,94803,101434,112543,42.33,-72.2
01032,MA,95682,84250,112543,42.46,-72.81
01033,MA,125686,84250,112543,42.26,-72.52
01034,MA,108839,84250,112543,42.06,-72.86
01035,MA,124856,84250,112543,42.35,-72.58
01036,MA,109740,84250,112543,42.06,-72.41
01037,MA,110074,101434,112543,42.35,-72.2
01038,MA,110625,84250,112543,42.37,-72.6
01039,MA,96635,84250,112543,42.39,-72.7
01040,MA,54321,84250,112543,42.21,-72.64
01041,MA,1000000,84250,112543,42.21,-72.64
01050,MA,90670,84250,112543,42.23,-72.88
01053,MA,78387,84250,112543,42.35,-72.71
01054,MA,103375,84250,112543,42.45,-72.5
01056,MA,89393,84250,112543,42.16,-72.48
01057,MA,90819,84250,112543,42.09,-72.31
01059,MA,1000000,84250,112543,42.4,-72.52
01060,MA,114844,84250,112543,42.32,-72.63
01061,MA,1000000,84250,112543,42.32,-72.67
01062,MA,106320,84250,112543,42.32,-72.67
01063,MA,1000000,84250,112543,42.32,-72.64
01066,MA,1000000,84250,112543,42.41,-72.66
01068,MA,89167,101434,112543,42.35,-72.05
01069,MA,89239,84250,112543,42.16,-72.32
01070,MA,78000,84485,112543,42.51,-72.91
01071,MA,99157,84250,112543,42.18,-72.85
01072,MA,92813,84250,112543,42.45,-72.4
01073,MA,122379,84250,112543,42.23,-72.73
01074,MA,59049,101434,112543,42.39,-72.09
01075,MA,102995,84250,112543,42.26,-72.56
01077,MA,115069,84250,112543,42.05,-72.76
01079,MA,54786,84250,112543,42.2,-72.33
01080,MA,82006,84250,112543,42.18,-72.37
01081,MA,104444,84250,112543,42.06,-72.21
01082,MA,79947,101434,112543,42.25,-72.24
01083,MA,100282,101434,112543,42.21,-72.19
01084,MA,81875,84250,112543,42.39,-72.88
01085,MA,92697,84250,112543,42.13,-72.75
01086,MA,1000000,null,112543,42.13,-72.79
01088,MA,1000000,84250,112543,42.39,-72.64
01089,MA,83912,84250,112543,42.12,-72.65
01090,MA,1000000,84250,112543,42.12,-72.65
01092,MA,97065,101434,112543,42.19,-72.24
01093,MA,140750,84250,112543,42.44,-72.65
01094,MA,79583,101434,112543,42.35,-72.14
01095,MA,140772,84250,112543,42.13,-72.43
01096,MA,111141,84250,112543,42.4,-72.76
01097,MA,0,84250,112543,42.18,-72.83
01098,MA,90962,84250,112543,42.41,-72.93
01101,MA,1000000,84250,112543,42.11,-72.53
01102,MA,1000000,null,112543,42.11,-72.53
01103,MA,73250,84250,112543,42.1,-72.59
01104,MA,52999,84250,112543,42.13,-72.57
01105,MA,27323,84250,112543,42.1,-72.58
01106,MA,160965,84250,112543,42.04,-72.57
01107,MA,40703,84250,112543,42.12,-72.61
01108,MA,50819,84250,112543,42.08,-72.56
01109,MA,43688,84250,112543,42.11,-72.53
01111,MA,1000000,84250,112543,42.11,-72.53
01115,MA,1000000,84250,112543,42.11,-72.53
01116,MA,1000000,84250,112543,42.04,-72.57
01118,MA,77993,84250,112543,42.09,-72.53
01119,MA,64867,84250,112543,42.12,-72.51
01128,MA,93668,84250,112543,42.09,-72.49
01129,MA,91583,84250,112543,42.12,-72.49
01138,MA,1000000,84250,112543,42.11,-72.53
01139,MA,1000000,84250,112543,42.11,-72.53
01144,MA,0,84250,112543,42.11,-72.53
01151,MA,47421,84250,112543,42.15,-72.51
01152,MA,1000000,84250,112543,42.11,-72.53
01199,MA,1000000,84250,112543,42.12,-72.6
01201,MA,77717,84485,112543,42.45,-73.26
01202,MA,1000000,84485,112543,42.45,-73.26
01203,MA,1000000,null,112543,42.45,-73.26
01220,MA,77734,84485,112543,42.62,-73.11
01222,MA,64028,84485,112543,42.05,-73.33
01223,MA,81125,84485,112543,42.33,-73.07
01224,MA,1000000,84485,112543,42.51,-73.2
01225,MA,92981,84485,112543,42.55,-73.15
01226,MA,96184,84485,112543,42.47,-73.16
01227,MA,1000000,84485,112543,42.47,-73.16
01229,MA,178864,84485,112543,42.28,-73.34
01230,MA,92708,84485,112543,42.19,-73.35
01235,MA,84189,84485,112543,42.42,-73.07
01236,MA,97656,84485,112543,42.27,-73.38
01237,MA,90625,84485,112543,42.51,-73.22
01238,MA,103271,84485,112543,42.3,-73.25
01240,MA,100439,84485,112543,42.35,-73.28
01242,MA,1000000,84485,112543,42.33,-73.25
01243,MA,76875,84250,112543,42.35,-73.01
01244,MA,54519,84485,112543,42.12,-73.26
01245,MA,181016,84485,112543,42.18,-73.21
01247,MA,68373,84485,112543,42.68,-73.11
01252,MA,1000000,84485,112543,42.17,-73.44
01253,MA,99375,84485,112543,42.21,-73.11
01254,MA,108750,84485,112543,42.37,-73.36
01255,MA,81500,84485,112543,42.11,-73.13
01256,MA,65341,84485,112543,42.56,-73.02
01257,MA,103125,84485,112543,42.1,-73.34
01258,MA,94167,84485,112543,42.11,-73.46
01259,MA,118750,84485,112543,42.07,-73.23
01260,MA,123367,84485,112543,42.3,-73.34
01262,MA,79881,84485,112543,42.3,-73.32
01263,MA,1000000,84485,112543,42.3,-73.32
01264,MA,100750,84485,112543,42.24,-73.19
01266,MA,103750,84485,112543,42.31,-73.39
01267,MA,137188,84485,112543,42.7,-73.2
01270,MA,119750,84485,112543,42.51,-73.04
01301,MA,69851,84250,112543,42.58,-72.59
01302,MA,1000000,84250,112543,42.58,-72.59
01330,MA,84583,84250,112543,42.53,-72.78
01331,MA,74792,101434,112543,42.59,-72.23
01337,MA,86190,84250,112543,42.66,-72.55
01338,MA,65441,84250,112543,42.57,-72.82
01339,MA,74583,84250,112543,42.63,-72.88
01340,MA,76000,84250,112543,42.66,-72.68
01341,MA,112500,84250,112543,42.51,-72.68
01342,MA,115260,84250,112543,42.55,-72.6
01343,MA,78214,84485,112543,42.66,-72.98
01344,MA,93274,84250,112543,42.6,-72.4
01346,MA,91406,84250,112543,42.66,-72.83
01347,MA,1000000,84250,112543,42.56,-72.52
01349,MA,68750,84250,112543,42.56,-72.48
01350,MA,1000000,84250,112543,42.72,-72.98
01351,MA,102599,84250,112543,42.53,-72.53
01354,MA,96250,84250,112543,42.62,-72.51
01355,MA,73750,84250,112543,42.5,-72.33
01360,MA,89483,84250,112543,42.7,-72.43
01364,MA,76176,101434,112543,42.59,-72.3
01366,MA,104306,101434,112543,42.48,-72.18
01367,MA,69375,84485,112543,42.7,-72.9
01368,MA,106250,101434,112543,42.68,-72.18
01370,MA,87552,84250,112543,42.6,-72.74
01373,MA,99104,84250,112543,42.47,-72.59
01375,MA,97031,84250,112543,42.46,-72.58
01376,MA,78500,84250,112543,42.59,-72.55
01378,MA,100000,84250,112543,42.68,-72.33
01379,MA,76250,84250,112543,42.55,-72.4
01380,MA,0,84250,112543,42.58,-72.37
01420,MA,74618,101434,112543,42.58,-71.81
01430,MA,112721,101434,112543,42.63,-71.9
01431,MA,105742,123334,112543,42.68,-71.81
01432,MA,136063,123334,112543,42.56,-71.58
01434,MA,120709,123334,112543,42.53,-71.61
01436,MA,94972,101434,112543,42.6,-72.07
01438,MA,0,101434,112543,42.56,-72.03
01440,MA,64955,101434,112543,42.58,-71.98
01441,MA,1000000,101434,112543,42.58,-71.98
01450,MA,203750,123334,112543,42.6,-71.57
01451,MA,189315,123334,112543,42.5,-71.58
01452,MA,120000,101434,112543,42.48,-72.01
01453,MA,93286,101434,112543,42.51,-71.77
01460,MA,159509,123334,112543,42.53,-71.47
01462,MA,113827,123334,112543,42.59,-71.72
01463,MA,127326,123334,112543,42.66,-71.58
01464,MA,120565,123334,112543,42.54,-71.65
01467,MA,1000000,101434,112543,42.49,-71.61
01468,MA,103819,101434,112543,42.55,-72.06
01469,MA,116563,123334,112543,42.66,-71.7
01470,MA,1000000,null,112543,42.6,-71.57
01471,MA,1000000,null,112543,42.6,-71.57
01472,MA,1000000,123334,112543,42.61,-71.62
01473,MA,123611,101434,112543,42.55,-71.9
01474,MA,147868,123334,112543,42.66,-71.74
01475,MA,100343,101434,112543,42.68,-72.04
01501,MA,115038,101434,112543,42.2,-71.83
01503,MA,121182,123334,112543,42.38,-71.63
01504,MA,122321,123334,112543,42.04,-71.53
01505,MA,138500,101434,112543,42.35,-71.73
01506,MA,115592,101434,112543,42.21,-72.1
01507,MA,115806,101434,112543,42.13,-71.96
01508,MA,1000000,101434,112543,42.13,-71.96
01509,MA,1000000,101434,112543,42.13,-71.96
01510,MA,99313,101434,112543,42.41,-71.68
01515,MA,78438,101434,112543,42.22,-72.04
01516,MA,144694,101434,112543,42.05,-71.73
01518,MA,80833,101434,112543,42.12,-72.11
01519,MA,162000,101434,112543,42.2,-71.68
01520,MA,147813,101434,112543,42.35,-71.85
01521,MA,97361,84250,112543,42.05,-72.15
01522,MA,126591,101434,112543,42.38,-71.87
01523,MA,119929,101434,112543,42.45,-71.66
01524,MA,94265,101434,112543,42.25,-71.9
01525,MA,1000000,101434,112543,42.11,-71.63
01526,MA,1000000,101434,112543,42.12,-71.76
01527,MA,110265,101434,112543,42.19,-71.76
01529,MA,104500,101434,112543,42.03,-71.58
01531,MA,98750,101434,112543,42.31,-72.13
01532,MA,173250,123334,112543,42.31,-71.64
01534,MA,130174,101434,112543,42.15,-71.65
01535,MA,88869,101434,112543,42.27,-72.08
01536,MA,125479,101434,112543,42.23,-71.69
01537,MA,119013,101434,112543,42.16,-71.88
01538,MA,1000000,101434,112543,42.05,-71.64
01540,MA,126453,101434,112543,42.11,-71.87
01541,MA,150043,101434,112543,42.45,-71.86
01542,MA,118315,101434,112543,42.2,-71.9
01543,MA,148810,101434,112543,42.36,-71.95
01545,MA,143614,101434,112543,42.3,-71.71
01546,MA,1000000,101434,112543,42.3,-71.71
01550,MA,67975,101434,112543,42.08,-72.03
01560,MA,126797,101434,112543,42.17,-71.68
01561,MA,0,101434,112543,42.44,-71.69
01562,MA,91285,101434,112543,42.24,-71.99
01564,MA,126039,101434,112543,42.43,-71.75
01566,MA,114247,101434,112543,42.09,-72.06
01568,MA,150198,101434,112543,42.17,-71.61
01569,MA,129214,101434,112543,42.08,-71.6
01570,MA,90318,101434,112543,42.04,-71.87
01571,MA,106940,101434,112543,42.05,-71.93
01581,MA,162177,101434,112543,42.26,-71.61
01583,MA,113459,101434,112543,42.36,-71.78
01585,MA,92833,101434,112543,42.23,-72.14
01586,MA,1000000,101434,112543,42.19,-71.76
01588,MA,113887,101434,112543,42.11,-71.67
01590,MA,141167,101434,112543,42.15,-71.76
01601,MA,1000000,101434,112543,42.26,-71.8
01602,MA,96554,101434,112543,42.27,-71.85
01603,MA,62659,101434,112543,42.24,-71.84
01604,MA,70135,101434,112543,42.25,-71.77
01605,MA,56101,101434,112543,42.29,-71.79
01606,MA,98095,101434,112543,42.32,-71.8
01607,MA,72813,101434,112543,42.23,-71.79
01608,MA,30746,101434,112543,42.26,-71.8
01609,MA,96932,101434,112543,42.29,-71.83
01610,MA,45120,101434,112543,42.25,-71.81
01611,MA,111806,101434,112543,42.23,-71.87
01612,MA,145469,101434,112543,42.31,-71.93
01613,MA,1000000,101434,112543,42.26,-71.8
01614,MA,1000000,101434,112543,42.26,-71.8
01615,MA,1000000,null,112543,42.26,-71.8
01653,MA,1000000,101434,112543,42.26,-71.8
01655,MA,1000000,101434,112543,42.26,-71.8
01701,MA,149567,123334,112543,42.3,-71.43
01702,MA,85354,123334,112543,42.28,-71.44
01703,MA,1000000,123334,112543,42.3,-71.43
01704,MA,1000000,123334,112543,42.3,-71.43
01705,MA,1000000,null,112543,42.3,-71.43
01718,MA,149861,123334,112543,42.52,-71.43
01719,MA,207813,123334,112543,42.5,-71.5
01720,MA,177176,123334,112543,42.48,-71.46
01721,MA,146923,123334,112543,42.25,-71.46
01730,MA,193578,123334,112543,42.48,-71.26
01731,MA,106761,123334,112543,42.46,-71.28
01740,MA,191434,101434,112543,42.43,-71.6
01741,MA,250000,123334,112543,42.53,-71.35
01742,MA,212471,123334,112543,42.45,-71.35
01745,MA,166806,101434,112543,42.29,-71.5
01746,MA,166875,123334,112543,42.2,-71.43
01747,MA,121136,101434,112543,42.12,-71.54
01748,MA,221683,123334,112543,42.22,-71.52
01749,MA,129472,123334,112543,42.39,-71.56
01752,MA,108694,123334,112543,42.34,-71.54
01754,MA,147701,123334,112543,42.42,-71.45
01756,MA,156676,123334,112543,42.1,-71.55
01757,MA,103721,101434,112543,42.14,-71.51
01760,MA,159569,123334,112543,42.28,-71.35
01770,MA,242443,123334,112543,42.23,-71.36
01772,MA,208843,123334,112543,42.3,-71.51
01773,MA,250000,123334,112543,42.41,-71.3
01775,MA,155811,123334,112543,42.43,-71.5
01776,MA,228426,123334,112543,42.36,-71.4
01778,MA,233343,123334,112543,42.36,-71.36
01784,MA,1000000,123334,112543,42.23,-71.55
01801,MA,115398,123334,112543,42.48,-71.15
01803,MA,148558,123334,112543,42.5,-71.2
01805,MA,1000000,123334,112543,42.5,-71.2
01810,MA,192593,123334,112543,42.65,-71.14
01812,MA,1000000,123334,112543,42.65,-71.14
01813,MA,1000000,null,112543,42.48,-71.15
01815,MA,1000000,null,112543,42.48,-71.15
01821,MA,135741,123334,112543,42.55,-71.26
01822,MA,1000000,123334,112543,42.55,-71.26
01824,MA,153817,123334,112543,42.59,-71.36
01826,MA,112761,123334,112543,42.68,-71.3
01827,MA,182260,123334,112543,42.66,-71.48
01830,MA,90729,123334,112543,42.78,-71.08
01831,MA,1000000,123334,112543,42.78,-71.08
01832,MA,82246,123334,112543,42.79,-71.13
01833,MA,146154,123334,112543,42.73,-70.98
01834,MA,139074,123334,112543,42.75,-71.03
01835,MA,98385,123334,112543,42.75,-71.09
01840,MA,34331,123334,112543,42.71,-71.16
01841,MA,51609,123334,112543,42.71,-71.16
01842,MA,1000000,123334,112543,42.7,-71.16
01843,MA,61542,123334,112543,42.7,-71.16
01844,MA,103495,123334,112543,42.74,-71.18
01845,MA,160025,123334,112543,42.7,-71.11
01850,MA,62463,123334,112543,42.66,-71.3
01851,MA,84164,123334,112543,42.63,-71.32
01852,MA,80944,123334,112543,42.63,-71.3
01853,MA,1000000,123334,112543,42.63,-71.32
01854,MA,70852,123334,112543,42.65,-71.35
01860,MA,116908,123334,112543,42.83,-71
01862,MA,123459,123334,112543,42.58,-71.3
01863,MA,123574,123334,112543,42.63,-71.39
01864,MA,149596,123334,112543,42.58,-71.08
01865,MA,1000000,123334,112543,42.54,-71.25
01866,MA,1000000,123334,112543,42.53,-71.23
01867,MA,175708,123334,112543,42.53,-71.1
01876,MA,132077,123334,112543,42.61,-71.23
01879,MA,149558,123334,112543,42.68,-71.41
01880,MA,142551,123334,112543,42.5,-71.06
01885,MA,1000000,123334,112543,42.67,-71.03
01886,MA,172515,123334,112543,42.58,-71.43
01887,MA,162439,123334,112543,42.55,-71.16
01888,MA,1000000,123334,112543,42.48,-71.15
01889,MA,1000000,123334,112543,42.56,-71.06
01890,MA,242143,123334,112543,42.45,-71.14
01899,MA,1000000,123334,112543,42.65,-71.14
01901,MA,43664,123334,112543,42.46,-70.95
01902,MA,69620,123334,112543,42.47,-70.94
01903,MA,1000000,123334,112543,42.47,-70.96
01904,MA,107051,123334,112543,42.47,-70.96
01905,MA,70833,123334,112543,42.47,-70.98
01906,MA,106145,123334,112543,42.46,-71.01
01907,MA,141650,123334,112543,42.47,-70.91
01908,MA,143202,123334,112543,42.43,-70.93
01910,MA,1000000,123334,112543,42.47,-70.96
01913,MA,115414,123334,112543,42.85,-70.92
01915,MA,119187,123334,112543,42.57,-70.87
01921,MA,190461,123334,112543,42.67,-70.98
01922,MA,242563,123334,112543,42.75,-70.93
01923,MA,122147,123334,112543,42.57,-70.95
01929,MA,125074,123334,112543,42.63,-70.77
01930,MA,106222,123334,112543,42.62,-70.66
01931,MA,1000000,123334,112543,42.62,-70.66
01936,MA,1000000,123334,112543,42.61,-70.86
01937,MA,1000000,123334,112543,42.59,-70.98
01938,MA,144861,123334,112543,42.67,-70.83
01940,MA,167663,123334,112543,42.53,-71.04
01944,MA,237434,123334,112543,42.56,-70.76
01945,MA,193086,123334,112543,42.5,-70.85
01949,MA,163750,123334,112543,42.6,-71.01
01950,MA,157660,123334,112543,42.81,-70.88
01951,MA,131875,123334,112543,42.77,-70.85
01952,MA,109840,123334,112543,42.83,-70.84
01960,MA,106625,123334,112543,42.53,-70.97
01961,MA,1000000,123334,112543,42.53,-70.97
01965,MA,223570,123334,112543,42.56,-70.86
01966,MA,117147,123334,112543,42.64,-70.61
01969,MA,127358,123334,112543,42.72,-70.89
01970,MA,91238,123334,112543,42.51,-70.9
01971,MA,1000000,123334,112543,42.51,-70.89
01982,MA,135645,123334,112543,42.62,-70.86
01983,MA,182111,123334,112543,42.63,-70.95
01984,MA,166719,123334,112543,42.6,-70.88
01985,MA,175670,123334,112543,42.8,-71
02018,MA,1000000,123334,112543,42.17,-70.88
02019,MA,122554,123334,112543,42.09,-71.47
02020,MA,1000000,123334,112543,42.08,-70.64
02021,MA,146156,123334,112543,42.15,-71.13
02025,MA,250000,123334,112543,42.23,-70.8
02026,MA,149467,123334,112543,42.24,-71.17
02027,MA,1000000,123334,112543,42.24,-71.17
02030,MA,250000,123334,112543,42.24,-71.27
02032,MA,203486,123334,112543,42.15,-71.21
02035,MA,127679,123334,112543,42.06,-71.24
02038,MA,160000,123334,112543,42.08,-71.38
02040,MA,1000000,null,112543,42.19,-70.76
02041,MA,1000000,123334,112543,42.1,-70.71
02043,MA,222016,123334,112543,42.23,-70.88
02044,MA,1000000,123334,112543,42.23,-70.88
02045,MA,143603,123334,112543,42.3,-70.9
02047,MA,1000000,123334,112543,42.13,-70.69
02048,MA,143500,123334,112543,42.02,-71.21
02050,MA,136099,123334,112543,42.09,-70.7
02051,MA,1000000,123334,112543,42.15,-70.73
02052,MA,229076,123334,112543,42.18,-71.3
02053,MA,164748,123334,112543,42.16,-71.43
02054,MA,143050,123334,112543,42.16,-71.35
02055,MA,1000000,null,112543,42.19,-70.76
02056,MA,179354,123334,112543,42.11,-71.31
02059,MA,1000000,123334,112543,42.1,-70.71
02060,MA,1000000,123334,112543,42.21,-70.76
02061,MA,197784,123334,112543,42.16,-70.78
02062,MA,120146,123334,112543,42.18,-71.19
02065,MA,1000000,123334,112543,42.1,-70.71
02066,MA,176071,123334,112543,42.18,-70.73
02067,MA,173170,123334,112543,42.11,-71.18
02070,MA,1000000,123334,112543,42.05,-71.35
02071,MA,183663,123334,112543,42.1,-71.27
02072,MA,114453,123334,112543,42.11,-71.1
02081,MA,159750,123334,112543,42.13,-71.24
02090,MA,204657,123334,112543,42.21,-71.21
02093,MA,165308,123334,112543,42.06,-71.33
02108,MA,250000,123334,112543,42.36,-71.06
02109,MA,189181,123334,112543,42.37,-71.05
02110,MA,208646,123334,112543,42.36,-71.05
02111,MA,72463,123334,112543,42.35,-71.06
02112,MA,1000000,123334,112543,42.35,-71.06
02113,MA,155673,123334,112543,42.37,-71.06
02114,MA,213462,123334,112543,42.36,-71.07
02115,MA,51776,123334,112543,42.34,-71.1
02116,MA,222522,123334,112543,42.35,-71.08
02117,MA,1000000,123334,112543,42.35,-71.06
02118,MA,80399,123334,112543,42.34,-71.07
02119,MA,54627,123334,112543,42.32,-71.09
02120,MA,53314,123334,112543,42.33,-71.1
02121,MA,51214,123334,112543,42.31,-71.09
02122,MA,82827,123334,112543,42.29,-71.04
02123,MA,1000000,123334,112543,42.35,-71.06
02124,MA,76345,123334,112543,42.29,-71.07
02125,MA,70043,123334,112543,42.32,-71.06
02126,MA,76010,123334,112543,42.27,-71.1
02127,MA,143495,123334,112543,42.33,-71.04
02128,MA,71313,123334,112543,42.36,-71.01
02129,MA,177841,123334,112543,42.38,-71.06
02130,MA,133139,123334,112543,42.3,-71.11
02131,MA,109359,123334,112543,42.28,-71.13
02132,MA,146832,123334,112543,42.28,-71.16
02133,MA,0,123334,112543,42.35,-71.06
02134,MA,91750,123334,112543,42.35,-71.13
02135,MA,105012,123334,112543,42.35,-71.15
02136,MA,90500,123334,112543,42.26,-71.13
02137,MA,1000000,123334,112543,42.25,-71.12
02138,MA,167682,123334,112543,42.38,-71.14
02139,MA,135270,123334,112543,42.37,-71.11
02140,MA,157120,123334,112543,42.39,-71.13
02141,MA,124707,123334,112543,42.37,-71.08
02142,MA,169000,123334,112543,42.36,-71.08
02143,MA,151750,123334,112543,42.38,-71.1
02144,MA,140855,123334,112543,42.4,-71.12
02145,MA,99355,123334,112543,42.39,-71.1
02148,MA,90142,123334,112543,42.43,-71.05
02149,MA,75213,123334,112543,42.4,-71.05
02150,MA,66175,123334,112543,42.39,-71.03
02151,MA,84176,123334,112543,42.41,-70.99
02152,MA,112049,123334,112543,42.37,-70.98
02153,MA,1000000,null,112543,42.42,-71.1
02155,MA,132007,123334,112543,42.42,-71.1
02156,MA,1000000,null,112543,42.42,-71.13
02163,MA,73750,123334,112543,42.37,-71.12
02169,MA,99432,123334,112543,42.26,-71
02170,MA,103497,123334,112543,42.27,-71.02
02171,MA,114272,123334,112543,42.29,-71.02
02176,MA,161815,123334,112543,42.45,-71.05
02180,MA,148162,123334,112543,42.47,-71.09
02184,MA,144255,123334,112543,42.2,-71
02185,MA,1000000,123334,112543,42.2,-71
02186,MA,189701,123334,112543,42.24,-71.08
02187,MA,1000000,null,112543,42.26,-71.08
02188,MA,119231,123334,112543,42.2,-70.96
02189,MA,110677,123334,112543,42.2,-70.94
