st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
NY,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,360105906349,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,3601059,BROOKLYN,11213,BROOKLYN,11213,Yes participating without using any Provision or the CEO,262,,239
NJ,Laura Donovan School,340564003820,Freehold Township School District,3405640,FREEHOLD,07728,FREEHOLD,07728,Yes participating without using any Provision or the CEO,454,,89
NC,Laurel Hill Elementary,370420001689,Scotland County Schools,3704200,Laurel Hill,28351,Laurel Hill,28351,Yes participating without using any Provision or the CEO,659,,656
NC,Laurel Mill Elementary,370153000574,Franklin County Schools,3701530,Louisburg,27549,Louisburg,27549,Yes participating without using any Provision or the CEO,285,,236
NC,Laurel Park Elementary,370472003019,Wake County Schools,3704720,Apex,27523,Apex,27523,Yes participating without using any Provision or the CEO,695,,87
NY,LAUREL PARK ELEMENTARY SCHOOL,360528000251,BRENTWOOD UNION FREE SCHOOL DISTRICT,3605280,BRENTWOOD,11717,BRENTWOOD,11717,Yes under Community Eligibility Option (CEO),622,,556
NY,LAUREL PLAINS ELEMENTARY SCHOOL,362034001869,CLARKSTOWN CENTRAL SCHOOL DISTRICT,3620340,NEW CITY,10956,NEW CITY,10956,Yes participating without using any Provision or the CEO,355,,78
NJ,Laurel Springs School,340828001566,Laurel Springs School District,3408280,LAUREL SPRINGS,08021,LAUREL SPRINGS,08021,Yes participating without using any Provision or the CEO,189,,55
NY,LAURELTON-PARDEE INTERMEDIATE SCHOOL,360969000742,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,3609690,ROCHESTER,14609,ROCHESTER,14609,Yes participating without using any Provision or the CEO,243,,112
NY,LAURENS CENTRAL SCHOOL,361680001498,LAURENS CENTRAL SCHOOL DISTRICT,3616800,LAURENS,13796,LAURENS,13796,Yes under Community Eligibility Option (CEO),303,,151
NM,LAVALAND ELEMENTARY,350006000077,ALBUQUERQUE,3500060,ALBUQUERQUE,87105,ALBUQUERQUE,87105,Yes under Community Eligibility Option (CEO),394,253,399
NJ,Lavallette Elementary School,340831004648,Lavallette Borough School District,3408310,Lavallette,08735,Lavallette,08735,Yes participating without using any Provision or the CEO,160,,20
NJ,Lawnside School District,340834001572,Lawnside School District,3408340,LAWNSIDE,08045,LAWNSIDE,08045,No,342,,173
NY,LAWRENCE AVENUE ELEMENTARY SCHOOL,362367003300,POTSDAM CENTRAL SCHOOL DISTRICT,3623670,POTSDAM,13676,POTSDAM,13676,Yes participating without using any Provision or the CEO,546,,195
NJ,Lawrence Brook Elementary School,340411003306,East Brunswick Township School District,3404110,EAST BRUNSWICK,08816,EAST BRUNSWICK,08816,Yes participating without using any Provision or the CEO,361,,69
NY,LAWRENCE EARLY CHILDHOOD CENTER AT #4 SCHOOL,361683001501,LAWRENCE UNION FREE SCHOOL DISTRICT,3616830,INWOOD,11096,INWOOD,11096,Yes under Community Eligibility Option (CEO),141,,86
NY,LAWRENCE ELEMENTARY SCHOOL AT BROADWAY CAMPUS,361683001502,LAWRENCE UNION FREE SCHOOL DISTRICT,3616830,LAWRENCE,11559,LAWRENCE,11559,Yes under Community Eligibility Option (CEO),485,,379
NJ,Lawrence High School,340840003152,Lawrence Township Public School District,3408400,LAWRENCEVILLE,08648,LAWRENCEVILLE,08648,Yes participating without using any Provision or the CEO,1206,,382
NJ,Lawrence Intermediate School,340840003160,Lawrence Township Public School District,3408400,LAWRENCEVILLE,08648,LAWRENCEVILLE,08648,Yes participating without using any Provision or the CEO,801,,262
NJ,Lawrence Middle School,340840003154,Lawrence Township Public School District,3408400,LAWRENCEVILLE,08648,LAWRENCEVILLE,08648,Yes participating without using any Provision or the CEO,580,,180
NY,LAWRENCE MIDDLE SCHOOL AT BROADWAY CAMPUS,361683001504,LAWRENCE UNION FREE SCHOOL DISTRICT,3616830,LAWRENCE,11559,LAWRENCE,11559,Yes under Community Eligibility Option (CEO),335,,266
NC,Lawrence Orr Elementary,370297003363,Charlotte-Mecklenburg Schools,3702970,Charlotte,28215,Charlotte,28215,Yes participating without using any Provision or the CEO,749,,746
NY,LAWRENCE PRIMARY SCHOOL AT #2 SCHOOL,361683001500,LAWRENCE UNION FREE SCHOOL DISTRICT,3616830,INWOOD,11096,INWOOD,11096,Yes under Community Eligibility Option (CEO),434,,371
NY,LAWRENCE ROAD MIDDLE SCHOOL,362928003940,UNIONDALE UNION FREE SCHOOL DISTRICT,3629280,HEMPSTEAD,11550,HEMPSTEAD,11550,Yes under Community Eligibility Option (CEO),635,,415
NY,LAWRENCE SENIOR HIGH SCHOOL,361683001505,LAWRENCE UNION FREE SCHOOL DISTRICT,3616830,CEDARHURST,11516,CEDARHURST,11516,Yes under Community Eligibility Option (CEO),807,,586
NJ,Lawrenceville Elementary School,340840003162,Lawrence Township Public School District,3408400,LAWRENCEVILLE,08648,LAWRENCEVILLE,08648,Yes participating without using any Provision or the CEO,298,,73
NC,Lawsonville Elementary School,370438001735,Stokes County Schools,3704380,Lawsonville,27022,Lawsonville,27022,Yes participating without using any Provision or the CEO,108,,66
NJ,Lawton C. Johnson Summit Middle School,341590005710,Summit Public School District,3415900,SUMMIT,07901,SUMMIT,07901,Yes participating without using any Provision or the CEO,929,,142
NM,LAZARO LARRY GARCIA MIDDLE,350186000784,MORA,3501860,MORA,87732,MORA,87732,Yes under Community Eligibility Option (CEO),84,63,84
NC,LCST,370268002196,Lincoln County Schools,3702680,Lincolnton,28092,Lincolnton,28092,Yes participating without using any Provision or the CEO,0,,
NY,LE ROY JUNIOR-SENIOR HIGH SCHOOL,361695001506,LE ROY CENTRAL SCHOOL DISTRICT,3616950,LE ROY,14482,LE ROY,14482,Yes under Community Eligibility Option (CEO),547,,213
NM,LEA ELEMENTARY,350174000446,LOVINGTON,3501740,LOVINGTON,88260,LOVINGTON,88260,Yes under Community Eligibility Option (CEO),227,51,226
NJ,LEAD Charter School,340078803423,LEAD Charter School,3400788,Newark,07103,Newark,07103,Yes participating without using any Provision or the CEO,280,,148
NC,Lead Mine Elementary,370472002281,Wake County Schools,3704720,Raleigh,27615,Raleigh,27615,Yes participating without using any Provision or the CEO,381,,181
NY,LEADERS HIGH SCHOOL,360015205941,NEW YORK CITY GEOGRAPHIC DISTRICT #21,3600152,BROOKLYN,11214,BROOKLYN,11214,,373,,307
NY,LEADERS IN OUR NEIGHBORHOOD CHARTER SCHOOL,360016505889,LEADERS IN OUR NEIGHBORHOOD CHARTER SCHOOL,3600165,BRONX,10474,BRONX,10474,No,980,,
NY,LEADERS OF TOMORROW,360008805969,NEW YORK CITY GEOGRAPHIC DISTRICT #11,3600088,BRONX,10467,BRONX,10467,,382,,334
NY,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,360007700692,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,3600077,NEW YORK,10006,NEW YORK,10006,,262,,219
NY,LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL,360017205868,LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL,3600172,BROOKLYN,11216,BROOKLYN,11216,Yes under Community Eligibility Option (CEO),1152,,1037
NY,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,360101606201,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,3601016,BROOKLYN,11212,BROOKLYN,11212,Yes under Community Eligibility Option (CEO),655,,614
NY,LEADERSHIP PREPARATORY CANARSIE CHARTER SCHOOL,360110606410,LEADERSHIP PREPARATORY CANARSIE CHARTER SCHOOL,3601106,BROOKLYN,11236,BROOKLYN,11236,Yes under Community Eligibility Option (CEO),796,,639
NY,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,360099306157,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,3600993,BROOKLYN,11212,BROOKLYN,11212,Yes under Community Eligibility Option (CEO),1248,,1097
NC,Leaksville-Spray Elementary,370399001242,Rockingham County Schools,3703990,Eden,27288,Eden,27288,Yes participating without using any Provision or the CEO,411,,408
NJ,Leap Academy University Charter School,340007800487,LEAP Academy University Charter School,3400078,CAMDEN,08102,CAMDEN,08102,No,1553,,1177
NY,LEARNERS AND LEADERS,360009806040,NEW YORK CITY GEOGRAPHIC DISTRICT #24,3600098,GLENDALE,11385,GLENDALE,11385,Yes under Community Eligibility Option (CEO),444,,370
NJ,Learning Community Charter School,340003500307,The Learning Community Charter School,3400035,JERSEY CITY,07304,JERSEY CITY,07304,Yes participating without using any Provision or the CEO,630,,186
NJ,Lebanon Borough School,340843003012,Lebanon Borough School District,3408430,LEBANON,08833,LEBANON,08833,Yes participating without using any Provision or the CEO,89,,11
NC,Lebanon Road Elementary,370297002266,Charlotte-Mecklenburg Schools,3702970,Charlotte,28227,Charlotte,28227,Yes participating without using any Provision or the CEO,535,,532
NC,Ledford Middle,370114000470,Davidson County Schools,3701140,Thomasville,27360,Thomasville,27360,Yes participating without using any Provision or the CEO,621,,318
NC,Ledford Senior High,370114000471,Davidson County Schools,3701140,Thomasville,27360,Thomasville,27360,Yes participating without using any Provision or the CEO,824,,394
NY,LEDGEVIEW ELEMENTARY SCHOOL,360759000545,CLARENCE CENTRAL SCHOOL DISTRICT,3607590,CLARENCE,14031,CLARENCE,14031,Yes participating without using any Provision or the CEO,477,,45
NY,LEE AVENUE SCHOOL,361434001187,HICKSVILLE UNION FREE SCHOOL DISTRICT,3614340,HICKSVILLE,11801,HICKSVILLE,11801,Yes under Community Eligibility Option (CEO),471,,216
NC,Lee County High,370256001080,Lee County Schools,3702560,Sanford,27330,Sanford,27330,Yes participating without using any Provision or the CEO,1469,,905
NC,Lee Early College,370256002868,Lee County Schools,3702560,Sanford,27330,Sanford,27330,Yes participating without using any Provision or the CEO,263,,145
NY,LEE F JACKSON SCHOOL,361272001046,GREENBURGH CENTRAL SCHOOL DISTRICT,3612720,WHITE PLAINS,10607,WHITE PLAINS,10607,Yes participating without using any Provision or the CEO,249,,80
NY,LEE ROAD SCHOOL,361716001526,LEVITTOWN UNION FREE SCHOOL DISTRICT,3617160,WANTAGH,11793,WANTAGH,11793,Yes participating without using any Provision or the CEO,297,,33
NC,Lee Woodard Elementary,370502002001,Wilson County Schools,3705020,Black Creek,27813,Black Creek,27813,Yes participating without using any Provision or the CEO,165,,161
NJ,Leeds Avenue Elementary School,341320000198,Pleasantville Public School District,3413200,PLEASANTVILLE,08232,PLEASANTVILLE,08232,Yes participating without using any Provision or the CEO,627,,445
ND,LEEDS ELEMENTARY SCHOOL,381098000357,LEEDS 6,3810980,Leeds,58346,Leeds,58346,Yes participating without using any Provision or the CEO,98,13,25
ND,LEEDS HIGH SCHOOL,381098000358,LEEDS 6,3810980,Leeds,58346,Leeds,58346,Yes participating without using any Provision or the CEO,33,4,9
NY,LEEP DUAL LANGUAGE ACADEMY CHARTER SCHOOL,360120506696,LEEP DUAL LANGUAGE ACADEMY CHARTER SCHOOL,3601205,BROOKLYN,11220,BROOKLYN,11220,Yes under Provision 2,432,,387
NC,Leesville Road Elementary,370472000077,Wake County Schools,3704720,Raleigh,27613,Raleigh,27613,Yes participating without using any Provision or the CEO,540,,173
NC,Leesville Road High,370472000944,Wake County Schools,3704720,Raleigh,27613,Raleigh,27613,Yes participating without using any Provision or the CEO,2517,,596
NC,Leesville Road Middle,370472002317,Wake County Schools,3704720,Raleigh,27613,Raleigh,27613,Yes participating without using any Provision or the CEO,809,,266
NC,Legacy Classical Academy,370507703655,Legacy Classical Academy,3705077,Reidsville,27320,Reidsville,27320,No,121,,
NY,LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,360115806600,LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,3601158,BRONX,10454,BRONX,10454,Yes under Community Eligibility Option (CEO),808,,712
ND,LEGACY ELEMENTARY SCHOOL,381941000872,WEST FARGO 6,3819410,West Fargo,58078,West Fargo,58078,Yes participating without using any Provision or the CEO,496,20,59
ND,LEGACY HIGH SCHOOL,380001400866,BISMARCK 1,3800014,Bismarck,58503,Bismarck,58503,Yes participating without using any Provision or the CEO,1411,82,224
NY,LEGACY SCHOOL OF THE ARTS,360012006666,NEW YORK CITY GEOGRAPHIC DISTRICT #19,3600120,BROOKLYN,11207,BROOKLYN,11207,Yes under Community Eligibility Option (CEO),192,,173
NY,LEHMAN ALTERNATIVE COMMUNITY SCHOOL,361557001328,ITHACA CITY SCHOOL DISTRICT,3615570,ITHACA,14850,ITHACA,14850,No,271,,
NC,Leicester Elementary,370045000154,Buncombe County Schools,3700450,Leicester,28748,Leicester,28748,Yes participating without using any Provision or the CEO,394,,391
NY,LEIGHTON ELEMENTARY SCHOOL,362205003127,OSWEGO CITY SCHOOL DISTRICT,3622050,OSWEGO,13126,OSWEGO,13126,Yes under Community Eligibility Option (CEO),304,,173
NC,Leland Middle,370042000123,Brunswick County Schools,3700420,Leland,28451,Leland,28451,Yes participating without using any Provision or the CEO,778,,775
NY,LEMOYNE ELEMENTARY SCHOOL,362859003867,SYRACUSE CITY SCHOOL DISTRICT,3628590,SYRACUSE,13208,SYRACUSE,13208,Yes under Community Eligibility Option (CEO),323,,206
NY,LENAPE ELEMENTARY SCHOOL,362046000353,NEW PALTZ CENTRAL SCHOOL DISTRICT,3620460,NEW PALTZ,12561,NEW PALTZ,12561,Yes participating without using any Provision or the CEO,367,,98
NJ,Lenape High School,340849001094,Lenape Regional High School District,3408490,MEDFORD,08055,MEDFORD,08055,Yes participating without using any Provision or the CEO,1922,,352
NJ,Lenape Meadows,340933000492,Mahwah Township Public School District,3409330,MAHWAH,07430,MAHWAH,07430,Yes participating without using any Provision or the CEO,404,,42
NJ,Lenape Valley Regional High School,340850005378,Lenape Valley Regional High School District,3408500,STANHOPE,07874,STANHOPE,07874,Yes participating without using any Provision or the CEO,673,,90
NJ,Lenna W. Conrow Elementary School,340894003918,LONG BRANCH PUBLIC SCHOOL District,3408940,LONG BRANCH,07740,LONG BRANCH,07740,Yes participating without using any Provision or the CEO,325,,232
NC,Lenoir County Early College High,370261002831,Lenoir County Public Schools,3702610,Kinston,28502,Kinston,28502,Yes participating without using any Provision or the CEO,230,,227
NC,Lenoir County Learning Academy,370261001586,Lenoir County Public Schools,3702610,Kinston,28504,Kinston,28504,Yes participating without using any Provision or the CEO,72,,69
NY,LENOX ACADEMY,360009606775,NEW YORK CITY GEOGRAPHIC DISTRICT #18,3600096,BROOKLYN,11236,BROOKLYN,11236,,238,,188
NY,LENOX ELEMENTARY SCHOOL,360384000132,BALDWIN UNION FREE SCHOOL DISTRICT,3603840,BALDWIN,11510,BALDWIN,11510,Yes participating without using any Provision or the CEO,266,,107
NJ,Lenox School,341335004934,Pompton Lakes School District,3413350,POMPTON LAKES,07442,POMPTON LAKES,07442,Yes participating without using any Provision or the CEO,332,,59
NY,LEO BERNABI SCHOOL,362778003763,SPENCERPORT CENTRAL SCHOOL DISTRICT,3627780,SPENCERPORT,14559,SPENCERPORT,14559,Yes participating without using any Provision or the CEO,349,,78
NY,LEO F GIBLYN SCHOOL,361155000916,FREEPORT UNION FREE SCHOOL DISTRICT,3611550,FREEPORT,11520,FREEPORT,11520,Yes under Community Eligibility Option (CEO),526,,309
NY,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,360015300871,NEW YORK CITY GEOGRAPHIC DISTRICT #22,3600153,BROOKLYN,11235,BROOKLYN,11235,Yes under Community Eligibility Option (CEO),998,,606
NJ,Leonard V Moore Middle School,341428005656,Roselle Public School District,3414280,ROSELLE,07203,ROSELLE,07203,Yes participating without using any Provision or the CEO,457,,281
NY,LEONARDO DA VINCI HIGH SCHOOL,360585003275,BUFFALO CITY SCHOOL DISTRICT,3605850,BUFFALO,14208,BUFFALO,14208,Yes under Community Eligibility Option (CEO),361,,277
NJ,Leonardo Elementary School,341011003994,Middletown Township Public School District,3410110,LEONARDO,07737,LEONARDO,07737,Yes participating without using any Provision or the CEO,269,,40
NJ,Leonia High School,340852000534,Leonia Public School District,3408520,Leonia,07605,Leonia,07605,Yes participating without using any Provision or the CEO,814,,173
NJ,Leonia Middle School,340852000536,Leonia Public School District,3408520,Leonia,07605,Leonia,07605,Yes participating without using any Provision or the CEO,675,,108
NY,LEPTONDALE ELEMENTARY SCHOOL,362979004000,WALLKILL CENTRAL SCHOOL DISTRICT,3629790,WALLKILL,12589,WALLKILL,12589,Yes participating without using any Provision or the CEO,468,,142
NJ,Leroy Gordon Cooper Elementary School,340927003510,Old Bridge Township School District,3409270,CLIFFWOOD BEACH,07735,CLIFFWOOD BEACH,07735,Yes participating without using any Provision or the CEO,216,,99
NJ,Lester C Noecker,341425002418,Roseland School District,3414250,ROSELAND,07068,ROSELAND,07068,Yes participating without using any Provision or the CEO,441,,16
NY,LETCHWORTH ELEMENTARY SCHOOL,361713004301,LETCHWORTH CENTRAL SCHOOL DISTRICT,3617130,GAINESVILLE,14066,GAINESVILLE,14066,Yes participating without using any Provision or the CEO,336,,145
NY,LETCHWORTH MIDDLE SCHOOL,361713003229,LETCHWORTH CENTRAL SCHOOL DISTRICT,3617130,GAINESVILLE,14066,GAINESVILLE,14066,Yes participating without using any Provision or the CEO,261,,121
NY,LETCHWORTH SENIOR HIGH SCHOOL,361713001516,LETCHWORTH CENTRAL SCHOOL DISTRICT,3617130,GAINESVILLE,14066,GAINESVILLE,14066,Yes participating without using any Provision or the CEO,263,,96
NC,Level Cross Elementary School,370378002348,Randolph County School System,3703780,Randleman,27317,Randleman,27317,Yes participating without using any Provision or the CEO,435,,432
NC,Levine Middle College High Sch,370297003318,Charlotte-Mecklenburg Schools,3702970,Matthews,28105,Mathews,28235,Yes participating without using any Provision or the CEO,200,,45
NM,LEW WALLACE ELEMENTARY,350006000043,ALBUQUERQUE,3500060,ALBUQUERQUE,87102,ALBUQUERQUE,87102,Yes under Community Eligibility Option (CEO),153,88,153
ND,LEWIS AND CLARK ELEMENTARY SCHOOL,380040500907,WILLISTON BASIN 7,3800405,Williston,58801,Williston,58802,Yes participating without using any Provision or the CEO,276,14,45
ND,LEWIS AND CLARK ELEMENTARY SCHOOL,381182000386,MANDAN 1,3811820,Mandan,58554,Mandan,58554,Yes participating without using any Provision or the CEO,379,58,101
ND,LEWIS AND CLARK ELEMENTARY SCHOOL,380678000200,FARGO 1,3806780,Fargo,58103,Fargo,58103,Yes participating without using any Provision or the CEO,437,95,201
ND,LEWIS AND CLARK ELEMENTARY SCHOOL,380813000257,GRAND FORKS 1,3808130,Grand Forks,58201,Grand Forks,58201,Yes participating without using any Provision or the CEO,178,34,75
ND,LEWIS AND CLARK ELEMENTARY SCHOOL,381303000445,MINOT 1,3813030,Minot,58703,Minot,58703,Yes participating without using any Provision or the CEO,416,61,152
ND,LEWIS AND CLARK VIRTUAL ELEMENTARY SCHOOL,380005800962,LEWIS AND CLARK 161,3800058,Berthold,58718,Berthold,58718,,,,
ND,LEWIS AND CLARK VIRTUAL HIGH SCHOOL,380005800963,LEWIS AND CLARK 161,3800058,Berthold,58718,Berthold,58718,,,,
NC,Lewis Chapel Middle,370001100417,Cumberland County Schools,3700011,Fayetteville,28314,Fayetteville,28314,Yes participating without using any Provision or the CEO,580,,577
NJ,Lewis F. Cole Middle School,340531000452,Fort Lee School District,3405310,FORT LEE,07024,FORT LEE,07024,Yes participating without using any Provision or the CEO,1186,,190
NY,LEWIS J BENNETT HIGH SCHOOL OF INNOVATIVE TECHNOLGY,360585006611,BUFFALO CITY SCHOOL DISTRICT,3605850,BUFFALO,14214,BUFFALO,14214,Yes under Community Eligibility Option (CEO),435,,378
NY,LEWISTON PORTER MIDDLE SCHOOL,361719001533,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,3617190,YOUNGSTOWN,14174,YOUNGSTOWN,14174,Yes under Provision 2,453,,98
NY,LEWISTON PORTER SENIOR HIGH SCHOOL,361719001534,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,3617190,YOUNGSTOWN,14174,YOUNGSTOWN,14174,Yes under Provision 2,636,,135
NC,Lewisville Elementary,370150000618,Winston Salem / Forsyth County Schools,3701500,Lewisville,27023,Lewisville,27023,Yes participating without using any Provision or the CEO,587,,195
NC,Lewisville Middle,370150003562,Winston Salem / Forsyth County Schools,3701500,Lewisville,27023,Lewisville,27023,Yes participating without using any Provision or the CEO,871,,282
NY,LEXINGTON ACADEMY (THE),360007902294,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,3600079,NEW YORK,10029,NEW YORK,10029,,482,,473
NC,Lexington Middle School,370264001101,Lexington City Schools,3702640,Lexington,27292,Lexington,27292,Yes participating without using any Provision or the CEO,591,,588
NC,Lexington Senior High School,370264001102,Lexington City Schools,3702640,Lexington,27292,Lexington,27292,Yes participating without using any Provision or the CEO,929,,926
NY,LIBERATION DIPLOMA PLUS,360015205942,NEW YORK CITY GEOGRAPHIC DISTRICT #21,3600152,BROOKLYN,11224,BROOKLYN,11224,,152,,143
NY,LIBERTY AVENUE MIDDLE SCHOOL,360012006419,NEW YORK CITY GEOGRAPHIC DISTRICT #19,3600120,BROOKLYN,11208,BROOKLYN,11208,,431,,408
NJ,Liberty Corner School,340165005132,Bernards Township School District,3401650,Liberty Corner,07938,Liberty Corner,07938,No,448,,12
NC,Liberty Drive Elementary,370450001774,Thomasville City Schools,3704500,Thomasville,27360,Thomasville,27360,Yes participating without using any Provision or the CEO,342,,339
NY,LIBERTY ELEMENTARY SCHOOL,362148003050,NYACK UNION FREE SCHOOL DISTRICT,3621480,VALLEY COTTAGE,10989,VALLEY COTTAGE,10989,Yes participating without using any Provision or the CEO,449,,173
NY,LIBERTY ELEMENTARY SCHOOL,361722001538,LIBERTY CENTRAL SCHOOL DISTRICT,3617220,LIBERTY,12754,LIBERTY,12754,Yes under Community Eligibility Option (CEO),683,,372
NC,Liberty Elementary School,370378001523,Randolph County School System,3703780,Liberty,27298,Liberty,27298,Yes participating without using any Provision or the CEO,384,,381
ND,LIBERTY ELEMENTARY SCHOOL,380001400865,BISMARCK 1,3800014,Bismarck,58503,Bismarck,58503,Yes participating without using any Provision or the CEO,492,15,30
NY,LIBERTY HIGH SCHOOL,361722001539,LIBERTY CENTRAL SCHOOL DISTRICT,3617220,LIBERTY,12754,LIBERTY,12754,Yes under Community Eligibility Option (CEO),588,,261
NJ,Liberty High School,340783000391,Jersey City Public Schools,3407830,JERSEY CITY,07306,JERSEY CITY,07306,Yes participating without using any Provision or the CEO,188,,103
NY,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,360007700637,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,3600077,NEW YORK,10011,NEW YORK,10011,Yes under Community Eligibility Option (CEO),455,,430
NC,Liberty Middle,370048002225,Burke County Schools,3700480,Morganton,28655,Morganton,28655,Yes participating without using any Provision or the CEO,459,,455
ND,LIBERTY MIDDLE SCHOOL,381941000859,WEST FARGO 6,3819410,West Fargo,58078,West Fargo,58078,Yes participating without using any Provision or the CEO,1070,109,240
NY,LIBERTY MIDDLE SCHOOL,361722006667,LIBERTY CENTRAL SCHOOL DISTRICT,3617220,LIBERTY,12754,LIBERTY,12754,Yes under Community Eligibility Option (CEO),515,,321
NJ,Liberty Middle School,341761006112,West Orange Public Schools,3417610,WEST ORANGE,07052,WEST ORANGE,07052,Yes participating without using any Provision or the CEO,542,,234
ND,LIDGERWOOD ELEMENTARY SCHOOL,381114000365,LIDGERWOOD 28,3811140,Lidgerwood,58053,Lidgerwood,58053,Yes participating without using any Provision or the CEO,99,10,39
ND,LIDGERWOOD HIGH SCHOOL,381114000366,LIDGERWOOD 28,3811140,Lidgerwood,58053,Lidgerwood,58053,Yes participating without using any Provision or the CEO,81,8,32
NY,LIDO ELEMENTARY SCHOOL,361773001596,LONG BEACH CITY SCHOOL DISTRICT,3617730,LONG BEACH,11561,LONG BEACH,11561,Yes participating without using any Provision or the CEO,464,,102
NY,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,360015205940,NEW YORK CITY GEOGRAPHIC DISTRICT #21,3600152,BROOKLYN,11214,BROOKLYN,11214,,214,,184
NJ,Life Skills Continuum,340145000240,Bergen County Special Services School District,3401450,Paramus,07652,Paramus,07652,Yes participating without using any Provision or the CEO,61,,5
NY,LIGHTHOUSE ELEMENTARY SCHOOL,360012302398,NEW YORK CITY GEOGRAPHIC DISTRICT #27,3600123,FAR ROCKAWAY,11691,FAR ROCKAWAY,11691,Yes under Community Eligibility Option (CEO),149,,146
NC,Ligon Middle,370472001872,Wake County Schools,3704720,Raleigh,27601,Raleigh,27601,Yes participating without using any Provision or the CEO,904,,287
NC,Lilesville Elementary,370018000049,Anson County Schools,3700180,Lilesville,28091,Lilesville,28091,Yes participating without using any Provision or the CEO,242,,239
NJ,Lillian Drive School,341368003832,Hazlet Township Public School District,3413680,HAZLET,07730,HAZLET,07730,Yes participating without using any Provision or the CEO,260,,68
NJ,Lillian M. Dunfee Elementary,341647004564,Barnegat Township School District,3416470,BARNEGAT,08005,BARNEGAT,08005,Yes participating without using any Provision or the CEO,333,,89
NJ,Lillian M. Steen,340192000290,Bogota Public School District,3401920,BOGOTA,07603,BOGOTA,07603,Yes participating without using any Provision or the CEO,330,,190
NC,Lillington-Shawtown Elementary,370201002670,Harnett County Schools,3702010,Lillington,27546,Lillington,27546,Yes participating without using any Provision or the CEO,678,,675
NY,LIMA ELEMENTARY SCHOOL,361470001224,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,3614700,LIMA,14485,LIMA,14485,Yes participating without using any Provision or the CEO,264,,40
NY,LIME KILN ELEMENTARY SCHOOL,362781003775,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),3627810,SUFFERN,10901,SUFFERN,10901,Yes under Community Eligibility Option (CEO),593,,499
NJ,Lincoln,340579005532,Garwood Boro,3405790,GARWOOD,07027,GARWOOD,07027,Yes participating without using any Provision or the CEO,350,,83
NC,Lincoln Academy,370192002773,Guilford County Schools,3701920,Greensboro,27401,Greensboro,27401,Yes participating without using any Provision or the CEO,620,,617
NY,LINCOLN AVENUE ELEMENTARY SCHOOL,362592003556,SAYVILLE UNION FREE SCHOOL DISTRICT,3625920,SAYVILLE,11782,SAYVILLE,11782,Yes under Community Eligibility Option (CEO),414,,60
NJ,Lincoln Avenue Elementary School,341227002406,ORANGE BOARD OF EDUCATION School District,3412270,ORANGE,07050,ORANGE,07050,Yes under Community Eligibility Option (CEO),708,,501
NY,LINCOLN AVENUE SCHOOL,362256004824,PEARL RIVER UNION FREE SCHOOL DISTRICT,3622560,PEARL RIVER,10965,PEARL RIVER,10965,Yes participating without using any Provision or the CEO,191,,26
NC,Lincoln Charter School,370006202393,Lincoln Charter School,3700062,Denver,28037,Denver,28037,No,2272,,
NJ,Lincoln Community School #5,340126002718,Bayonne School District,3401260,BAYONNE,07002,BAYONNE,07002,Yes participating without using any Provision or the CEO,485,,265
NJ,Lincoln Early Childhood Center,341776002999,Westfield Public School District,3417760,Westfield,07090,Westfield,07090,No,260,,6
NC,Lincoln Elementary,370042000124,Brunswick County Schools,3700420,Leland,28451,Leland,28451,Yes participating without using any Provision or the CEO,713,,708
NC,Lincoln Elementary,370399002542,Rockingham County Schools,3703990,Ruffin,27326,Ruffin,27326,Yes participating without using any Provision or the CEO,300,,289
NM,LINCOLN ELEMENTARY,350111000308,GALLUP,3501110,GALLUP,87301,GALLUP,87301,Yes under Community Eligibility Option (CEO),385,158,369
ND,LINCOLN ELEMENTARY SCHOOL,380003800135,DICKINSON 1,3800038,Dickinson,58601,Dickinson,58601,Yes participating without using any Provision or the CEO,373,39,100
