st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
AK,Mentasta Lake School,020005000026,Alaska Gateway School District,0200050,Mentasta Lake,99780,Mentasta Lake,99780,Yes under Community Eligibility Option (CEO),30,26,33
CA,Mentone Elementary,063207004942,Redlands Unified,0632070,Mentone,92359,Mentone,92359,Yes under Community Eligibility Option (CEO),429,231,346
CA,Meraki High,063462014105,San Juan Unified,0634620,Fair Oaks,95628,Fair Oaks,95628,,82,13,30
CA,Merced City School District Community Day,062460008740,Merced City Elementary,0624600,Merced,95340,Merced,95340,,31,25,27
CA,Merced County Juvenile Court,069102009233,Merced County Office of Education,0691020,Merced,95340,Merced,95341,Yes participating without using any Provision or the CEO,18,15,15
CA,Merced County ROP,060011910964,Merced County ROP,0600119,Merced,95341,Merced,95341,,0,,
CA,Merced County Special Education,069102007147,Merced County Office of Education,0691020,Merced,95341,Merced,95341,,895,402,584
CA,Merced Elementary,064200006880,West Covina Unified,0642000,West Covina,91791,West Covina,91791,Yes under Community Eligibility Option (CEO),601,248,408
CA,Merced High,062466003702,Merced Union High,0624660,Merced,95348,Merced,95344,Yes under Community Eligibility Option (CEO),1951,1103,1500
CA,Merced Scholars Charter,069102010960,Merced County Office of Education,0691020,Merced,95341,Merced,95341,,297,188,263
CA,Mercey Springs Elementary,062274013433,Los Banos Unified,0622740,Los Banos,93635,Los Banos,93635,Yes under Community Eligibility Option (CEO),620,366,496
AZ,Mercury Mine Elementary School,040593000485,Paradise Valley Unified District (4241),0405930,PHOENIX,85028,PHOENIX,85028,Yes participating without using any Provision or the CEO,493,86,
AZ,Meridian,040340002476,Gilbert Unified District (4239),0403400,MESA,85212,MESA,85212,Yes participating without using any Provision or the CEO,833,157,
CA,Meridian Elementary,062469003704,Meridian Elementary,0624690,Meridian,95957,Meridian,95957,Yes under Community Eligibility Option (CEO),63,35,41
CA,Meridian Elementary,060681000621,Cajon Valley Union,0606810,El Cajon,92019,El Cajon,92019,Yes under Community Eligibility Option (CEO),572,387,513
AL,Meridianville Middle School,010222001411,Madison County,0102220,Hazel Green,35750,Hazel Green,35750,Yes participating without using any Provision or the CEO,1058,432,514
CA,MERIT Academy,061623013711,Grossmont Union High,0616230,El Cajon,92020,La Mesa,91944,,64,30,56
CA,Merle L. Fuller Elementary,060852000849,Chowchilla Elementary,0608520,Chowchilla,93610,Chowchilla,93610,Yes under Community Eligibility Option (CEO),540,384,496
CA,Merle S. Casey Elementary,063237004988,Rialto Unified,0632370,Rialto,92376,Rialto,92376,Yes under Community Eligibility Option (CEO),570,359,536
CA,Merlinda Elementary,064200006881,West Covina Unified,0642000,West Covina,91790,West Covina,91790,Yes under Community Eligibility Option (CEO),464,214,349
CA,Merquin Elementary,061722002178,Hilmar Unified,0617220,Stevinson,95374,Hilmar,95324,Yes under Community Eligibility Option (CEO),108,61,82
AK,Merreline A Kangas School,020086200386,Yukon-Koyukuk School District,0200862,Ruby,99768,Ruby,99768,Yes under Community Eligibility Option (CEO),30,7,14
CA,Merrill F. West High,060004707371,Tracy Joint Unified,0600047,Tracy,95376,Tracy,95376,Yes under Community Eligibility Option (CEO),2066,762,1541
CA,Merritt Trace Elementary,063459005741,San Jose Unified,0634590,San Jose,95126,San Jose,95126,Yes under Community Eligibility Option (CEO),836,282,442
AK,Mertarvik School,020000100765,Lower Kuskokwim School District,0200001,Mertarvik,99559,Newtok,99559,Yes under Community Eligibility Option (CEO),44,36,49
CA,Merton E. Hill Elementary,061488001851,Garden Grove Unified,0614880,Garden Grove,92844,Garden Grove,92844,Yes under Community Eligibility Option (CEO),270,146,234
CA,Mervyn M. Dymally High,062271013079,Los Angeles Unified,0622710,Los Angeles,90003,Los Angeles,90003,Yes under Community Eligibility Option (CEO),720,446,708
CA,Merwin Elementary,061005001100,Covina-Valley Unified,0610050,Covina,91722,Covina,91722,Yes under Provision 2,445,218,376
AZ,Mesa Academy for Advanced Studies,040497002770,Mesa Unified District (4235),0404970,MESA,85207,MESA,85207,Yes participating without using any Provision or the CEO,378,56,
AZ,Mesa Arts Academy,040003300703,The Boys & Girls Clubs of the Valley (4305),0400033,MESA,85210,MESA,85210,Yes under Community Eligibility Option (CEO),227,135,
AZ,Mesa Distance Learning Program,040497001832,Mesa Unified District (4235),0404970,MESA,85201,MESA,85201,No,80,,
CA,Mesa Elementary,062472003705,Mesa Union Elementary,0624720,Somis,93066,Somis,93066,Yes participating without using any Provision or the CEO,578,151,223
CA,Mesa Elementary,061005001101,Covina-Valley Unified,0610050,West Covina,91791,West Covina,91791,Yes under Provision 2,781,213,414
CA,Mesa Grande Elementary,060001409078,Hesperia Unified,0600014,Hesperia,92345,Hesperia,92345,Yes under Community Eligibility Option (CEO),700,468,521
AZ,Mesa High School,040497000404,Mesa Unified District (4235),0404970,MESA,85204,MESA,85204,Yes participating without using any Provision or the CEO,3442,1714,
CA,Mesa Linda Middle,060171008288,Adelanto Elementary,0601710,Victorville,92392,Victorville,92392,Yes under Community Eligibility Option (CEO),726,464,583
CA,Mesa Middle,062308009910,Lucia Mar Unified,0623080,Arroyo Grande,93420,Arroyo Grande,93420,Yes under Community Eligibility Option (CEO),477,191,354
CA,Mesa Robles,061632502056,Hacienda la Puente Unified,0616325,Hacienda Heights,91745,Hacienda Heights,91745,Yes under Community Eligibility Option (CEO),1179,379,672
CA,Mesa Verde Elementary,060006112206,Riverbank Unified,0600061,Oakdale,95361,Oakdale,95361,Yes under Community Eligibility Option (CEO),498,294,436
AZ,Mesa Verde Elementary School,040068001031,Amphitheater Unified District (4406),0400680,TUCSON,85704,TUCSON,85704,Yes participating without using any Provision or the CEO,281,67,
CA,Mesa Verde High,063462005798,San Juan Unified,0634620,Citrus Heights,95621,Citrus Heights,95621,Yes under Community Eligibility Option (CEO),881,353,456
CA,Mesa Verde Middle,062569004325,Moorpark Unified,0625690,Moorpark,93021,Moorpark,93021,Yes participating without using any Provision or the CEO,556,105,171
CA,Mesa Verde Middle,063153002667,Poway Unified,0631530,San Diego,92129,San Diego,92129,Yes participating without using any Provision or the CEO,1119,90,130
AZ,Mesa View Elementary,040194001488,Chinle Unified District (4158),0401940,Chinle,86503,CHINLE,86503,Yes under Community Eligibility Option (CEO),371,276,
CA,Mesa View Elementary,063339011886,Romoland Elementary,0633390,Romoland,92585,Romoland,92585,Yes under Community Eligibility Option (CEO),905,225,490
CA,Mesa View Middle,064356012413,Yucaipa-Calimesa Joint Unified,0643560,Calimesa,92399,Calimesa,92399,Yes under Community Eligibility Option (CEO),664,275,473
CA,Mesa View Middle,062814004340,Ocean View,0628140,Huntington Beach,92647,Huntington Beach,92647,Yes under Community Eligibility Option (CEO),693,178,303
AK,Meshik School,020048500205,Lake and Peninsula Borough School District,0200485,Port Heiden,99549,Port Heiden,99549,Yes under Community Eligibility Option (CEO),25,22,22
CA,Mesquite Continuation High,063680006237,Sierra Sands Unified,0636800,Ridgecrest,93555,Ridgecrest,93555,Yes under Community Eligibility Option (CEO),103,62,85
AZ,Mesquite Elementary,040240002779,Crane Elementary District (4501),0402400,Yuma,85364,YUMA,85364,Yes under Community Eligibility Option (CEO),608,271,
CA,Mesquite Elementary,062958009608,Palmdale Elementary,0629580,Palmdale,93552,Palmdale,93552,Yes under Community Eligibility Option (CEO),618,372,527
AZ,Mesquite Elementary School,040340000265,Gilbert Unified District (4239),0403400,GILBERT,85296,GILBERT,85296,Yes participating without using any Provision or the CEO,580,122,
AZ,Mesquite Elementary School,040885001954,Vail Unified District (4413),0408850,TUCSON,85747,TUCSON,85747,Yes participating without using any Provision or the CEO,677,160,
AZ,Mesquite Elementary School,040171001027,Casa Grande Elementary District (4446),0401710,CASA GRANDE,85122,CASA GRANDE,85122,Yes under Community Eligibility Option (CEO),449,302,
AZ,Mesquite High School,040340001670,Gilbert Unified District (4239),0403400,GILBERT,85233,GILBERT,85233,Yes participating without using any Provision or the CEO,1411,358,
AZ,Mesquite Jr High School,040340001216,Gilbert Unified District (4239),0403400,GILBERT,85233,GILBERT,85233,Yes participating without using any Provision or the CEO,767,272,
CA,Mesquite Trails Elementary,060001407295,Hesperia Unified,0600014,Hesperia,92344,Hesperia,92344,Yes under Community Eligibility Option (CEO),917,421,489
AZ,Metcalf Elementary School,040532000438,Morenci Unified District (4230),0405320,Morenci,85540,MORENCI,85540,Yes participating without using any Provision or the CEO,791,209,
CA,Method Schools LA,060215014259,Method Schools LA District,0602150,Murrieta,92563,Murrieta,92563,,205,84,114
CA,MethodSchools,060168213762,MethodSchools District,0601682,Murrieta,92563,Murrieta,92563,,361,92,134
AK,Metlakatla High School,020052500648,Annette Island School District,0200525,Metlakatla,99926,Metlakatla,99926,Yes under Community Eligibility Option (CEO),102,39,73
AZ,Metro Tech High School,040633000539,Phoenix Union High School District (4286),0406330,PHOENIX,85015,PHOENIX,85015,Yes under Provision 2,1817,1006,
AZ,Metropolitan Arts Institute,040023801854,Metropolitan Arts Institute Inc. (5181),0400238,Phoenix,85007,Phoenix,85007,No,251,,
AR,METROPOLITAN CAREER & TECHNICAL CENTER,050900000453,LITTLE ROCK SCHOOL DISTRICT,0509000,LITTLE ROCK,72209,LITTLE ROCK,72209,No,0,,
CA,Metropolitan Continuation,062271003181,Los Angeles Unified,0622710,Los Angeles,90021,Los Angeles,90021,Yes under Community Eligibility Option (CEO),82,56,81
CA,MetWest High,062805011350,Oakland Unified,0628050,Oakland,94606,Oakland,94606,,237,121,222
AZ,Mexicayotl Academy,040015003403,Mexicayotl Academy Inc. (4463),0400150,TUCSON,85705,TUCSON,85705,Yes participating without using any Provision or the CEO,34,19,
AZ,Mexicayotl Charter School,040015001793,Mexicayotl Academy Inc. (4463),0400150,NOGALES,85621,NOGALES,85621,Yes participating without using any Provision or the CEO,165,34,
AZ,Meyer Montessori,040831003600,Tempe School District (4258),0408310,TEMPE,85282,TEMPE,85282,Yes participating without using any Provision or the CEO,189,28,
CA,Meyers Elementary,062064011581,Lake Tahoe Unified,0620640,South Lake Tahoe,96150,South Lake Tahoe,96150,Yes under Provision 2,352,65,97
CA,Meyler Street Elementary,062271003182,Los Angeles Unified,0622710,Torrance,90502,Torrance,90502,Yes under Community Eligibility Option (CEO),582,330,553
AZ,Miami Junior Senior High School,040503001077,Miami Unified District (4211),0405030,Miami,85539,MIAMI,85539,Yes participating without using any Provision or the CEO,424,220,
AZ,Miami Virtual Program,040503003686,Miami Unified District (4211),0405030,MIAMI,85539,MIAMI,85539,No,0,,
AZ,Mica Mountain High,040885003652,Vail Unified District (4413),0408850,Tucson,85747,Tucson,85747,Yes participating without using any Provision or the CEO,1306,191,
AZ,Michael Anderson,040096000049,Avondale Elementary District (4272),0400960,AVONDALE,85323,AVONDALE,85323,Yes participating without using any Provision or the CEO,733,496,
CA,Michael D'Arcy Elementary,060939006353,Colton Joint Unified,0609390,Fontana,92337,Fontana,92337,Yes under Community Eligibility Option (CEO),368,164,294
CA,Michael G. Wickman Elementary,060846011325,Chino Valley Unified,0608460,Chino Hills,91709,Chino,91710,Yes participating without using any Provision or the CEO,719,154,202
CA,Michael J. Castori Elementary,060133204154,Twin Rivers Unified,0601332,Sacramento,95838,Sacramento,95838,Yes under Community Eligibility Option (CEO),558,375,522
AZ,Michael T. Hughes Elementary School,040497000389,Mesa Unified District (4235),0404970,MESA,85203,MESA,85203,Yes participating without using any Provision or the CEO,484,280,
CA,Michelle Obama Elementary,063255005068,West Contra Costa Unified,0632550,Richmond,94805,Richmond,94805,Yes under Community Eligibility Option (CEO),447,218,349
CA,Michelle Obama Elementary,062271013045,Los Angeles Unified,0622710,Panorama City,91402,Panorama City,91402,Yes under Community Eligibility Option (CEO),556,349,541
CA,Micheltorena Street Elementary,062271003183,Los Angeles Unified,0622710,Los Angeles,90026,Los Angeles,90026,Yes under Community Eligibility Option (CEO),366,88,154
CA,Mickey Cox Elementary,060903008811,Clovis Unified,0609030,Clovis,93611,Clovis,93611,Yes under Community Eligibility Option (CEO),662,256,413
AZ,MICTED - Culinary,040077203628,Mountain Institute CTED #2 (90090),0400772,Prescott,86301,PRESCOTT,86301,No,0,,
AZ,MICTED - Medical,040077203630,Mountain Institute CTED #2 (90090),0400772,PRESCOTT VLY,86314,PRESCOTT,86301,No,8,,
AZ,MICTED - Yavapai College CTEC,040077203033,Mountain Institute CTED #2 (90090),0400772,PRESCOTT,86301,PRESCOTT,86301,No,47,,
CA,Mid Valley Alternative Charter,061989004566,Kit Carson Union Elementary,0619890,Hanford,93230,Hanford,93230,,73,31,44
CA,Mid Valley High (Continuation),064254000117,Williams Unified,0642540,Williams,95987,Williams,95987,,19,11,16
CA,Mid-City's Prescott School of Enriched Sciences,062271002823,Los Angeles Unified,0622710,Los Angeles,90018,Los Angeles,90018,Yes under Community Eligibility Option (CEO),217,96,168
CA,Middle College Academy,062409014687,Marysville Joint Unified,0624090,Marysville,95901,Marysville,95901,,17,7,8
CA,Middle College High,062223008616,Lodi Unified,0622230,Stockton,95207,Stockton,95207,Yes under Community Eligibility Option (CEO),338,115,180
CA,Middle College High,063417010366,San Bernardino City Unified,0634170,San Bernardino,92410,San Bernardino,92410,Yes under Community Eligibility Option (CEO),258,130,233
CA,Middle College High,063531007197,Santa Ana Unified,0635310,Santa Ana,92706,Santa Ana,92706,Yes under Community Eligibility Option (CEO),407,206,309
CA,Middle College High,062271010843,Los Angeles Unified,0622710,Los Angeles,90047,Los Angeles,90047,Yes under Community Eligibility Option (CEO),353,185,307
CA,Middle College High,063255009622,West Contra Costa Unified,0632550,San Pablo,94806,San Pablo,94806,Yes under Community Eligibility Option (CEO),283,68,181
CA,Middleton Primary Center,062271011620,Los Angeles Unified,0622710,Huntington Park,90255,Huntington Park,90255,Yes under Community Eligibility Option (CEO),196,134,189
CA,Middleton Street Elementary,062271003184,Los Angeles Unified,0622710,Huntington Park,90255,Huntington Park,90255,Yes under Community Eligibility Option (CEO),635,405,624
CA,Middletown High,062475003708,Middletown Unified,0624750,Middletown,95461,Middletown,95461,Yes under Provision 2,406,116,188
CA,Middletown Middle,062475009155,Middletown Unified,0624750,Middletown,95461,Middletown,95461,,214,75,124
AL,Midfield Area Vocational Department,010235001381,Midfield City,0102350,Midfield,35228,Birmingham,35221,Yes participating without using any Provision or the CEO,,,
AL,Midfield Elementary School,010235000890,Midfield City,0102350,Midfield,35228,Midfield,35228,Yes under Community Eligibility Option (CEO),384,316,319
AL,Midfield High School,010235000891,Midfield City,0102350,Midfield,35228,Midfield,35228,Yes under Community Eligibility Option (CEO),335,297,290
AL,Midland City Elementary School,010105000391,Dale County,0101050,Midland City,36350,Midland City,36350,Yes under Community Eligibility Option (CEO),457,358,361
CA,Midland Elementary,062580003866,Moreno Valley Unified,0625800,Moreno Valley,92557,Moreno Valley,92557,Yes under Community Eligibility Option (CEO),567,356,533
CA,Midland Elementary,063153004889,Poway Unified,0631530,Poway,92064,Poway,92064,Yes participating without using any Provision or the CEO,588,159,180
AR,MIDLAND ELEMENTARY SCHOOL,050002001297,MIDLAND SCHOOL DISTRICT,0500020,FLORAL,72534,FLORAL,72534,Yes participating without using any Provision or the CEO,215,63,192
AR,MIDLAND HIGH SCHOOL,050002001298,MIDLAND SCHOOL DISTRICT,0500020,PLEASANT PLAINS,72568,PLEASANT PLAINS,72568,Yes participating without using any Provision or the CEO,240,41,143
AK,Midnight Sun Elementary School,020060000258,Fairbanks North Star Borough School District,0200600,North Pole,99705,Fairbanks,99701,Yes participating without using any Provision or the CEO,320,42,115
AK,Midnight Sun Family Learning Center,020051000312,Matanuska-Susitna Borough School District,0200510,Wasilla,99654,Wasilla,99654,No,179,23,
AL,MidTown Elementary School,010000800851,Madison City,0100008,Madison,35758,Madison,35758,Yes participating without using any Provision or the CEO,1030,255,309
AZ,Midtown High School,040039103074,Vista Charter School (79907),0400391,PHOENIX,85035,PHOENIX,85035,No,10,,
AZ,Midtown Primary School,040037001597,Midtown Primary School (79994),0400370,PHOENIX,85015,PHOENIX,85015,Yes under Community Eligibility Option (CEO),107,80,
CA,Midway Elementary,062478003709,Midway Elementary,0624780,Fellows,93224,Fellows,93224,Yes under Community Eligibility Option (CEO),67,37,42
CA,Miguel Hidalgo Elementary,060579000521,Brawley Elementary,0605790,Brawley,92227,Brawley,92227,Yes under Community Eligibility Option (CEO),546,382,501
CA,Miguel Hidalgo Elementary,061455008845,Fresno Unified,0614550,Fresno,93702,Fresno,93702,Yes under Community Eligibility Option (CEO),561,434,549
CA,Miguelito Elementary,062241008882,Lompoc Unified,0622410,Lompoc,93436,Lompoc,93438,Yes under Community Eligibility Option (CEO),629,361,455
AZ,MIJTED - Ashfork High School,040077202974,Mountain Institute CTED #2 (90090),0400772,Ash Fork,86320,PRESCOTT,86301,No,0,,
AZ,MIJTED - Bagdad High School,040077202992,Mountain Institute CTED #2 (90090),0400772,Bagdad,86321,PRESCOTT,86301,No,0,,
AZ,MIJTED - Bradshaw Mountain High School,040077203006,Mountain Institute CTED #2 (90090),0400772,Prescott Valley,86314,PRESCOTT,86301,No,0,,
AZ,MIJTED - Chino Valley High School,040077202973,Mountain Institute CTED #2 (90090),0400772,CHINO VALLEY,86323,PRESCOTT,86301,No,0,,
AZ,MIJTED - Mayer High School,040077203013,Mountain Institute CTED #2 (90090),0400772,MAYER,86333,PRESCOTT,86301,No,0,,
AZ,MIJTED - Prescott High School,040077203015,Mountain Institute CTED #2 (90090),0400772,PRESCOTT,86301,PRESCOTT,86301,No,2,,
AZ,MIJTED - Seligman High School,040077203010,Mountain Institute CTED #2 (90090),0400772,Seligman,86337,PRESCOTT,86301,No,0,,
AZ,MIJTED - Yavapai College Agribusiness & Technology Center,040077203610,Mountain Institute CTED #2 (90090),0400772,Chino Valley,86323,PRESCOTT,86301,No,0,,
AZ,MIJTED - Yavapai College Prescott Valley,040077203601,Mountain Institute CTED #2 (90090),0400772,PRESCOTT VLY,86314,PRESCOTT,86301,No,0,,
CA,Mike Choate Early Childhood Education Center,061350014137,Fallbrook Union Elementary,0613500,Fallbrook,92028,Fallbrook,92028,,,,
AK,Mikelnguut Elitnaurviat,020000100436,Lower Kuskokwim School District,0200001,Bethel,99559,Bethel,99559,Yes under Community Eligibility Option (CEO),278,117,201
CA,Mildred B. Janson Elementary,063357005179,Rosemead Elementary,0633570,Rosemead,91770,Rosemead,91770,Yes under Community Eligibility Option (CEO),582,245,394
CA,Mildred Perkins Elementary,063390014035,Salida Union Elementary,0633900,Modesto,95356,Modesto,95356,,379,207,320
CA,Miles Avenue Elementary,062271003185,Los Angeles Unified,0622710,Huntington Park,90255,Huntington Park,90255,Yes under Community Eligibility Option (CEO),807,505,750
CA,Miles P. Richmond,060133207728,Twin Rivers Unified,0601332,North Highlands,95660,North Highlands,95660,Yes under Community Eligibility Option (CEO),72,20,52
CA,Miles W. Culwell Community Day,060912008696,Coalinga-Huron Unified,0609120,Coalinga,93210,Coalinga,93210,Yes under Community Eligibility Option (CEO),5,,
AZ,Miles-Exploratory Learning Center,040880000869,Tucson Unified District (4403),0408800,TUCSON,85719,TUCSON,85719,Yes participating without using any Provision or the CEO,297,110,
AZ,Milestones Charter School,040022901918,Milestones Charter School (79207),0400229,PHOENIX,85032,PHOENIX,85032,No,184,,
CA,Milk (Harvey) Civil Rights Elementary,063441005601,San Francisco Unified,0634410,San Francisco,94114,San Francisco,94114,Yes under Community Eligibility Option (CEO),154,29,48
AL,Mill Creek Elementary School,010000802133,Madison City,0100008,Madison,35758,Madison,35758,Yes participating without using any Provision or the CEO,937,192,230
CA,Mill School and Technology Academy,064245006943,Whittier City Elementary,0642450,Whittier,90601,Whittier,90601,Yes under Community Eligibility Option (CEO),318,112,212
CA,Mill Street Elementary,060004507092,Orland Joint Unified,0600045,Orland,95963,Orland,95963,Yes under Community Eligibility Option (CEO),510,291,446
CA,Mill Valley Middle,062487003712,Mill Valley Elementary,0624870,Mill Valley,94941,Mill Valley,94941,Yes participating without using any Provision or the CEO,757,52,55
CA,Millard McCollam Elementary,060231000112,Alum Rock Union Elementary,0602310,San Jose,95127,San Jose,95127,Yes under Community Eligibility Option (CEO),394,119,214
CA,Millbrook Elementary,061314008836,Evergreen Elementary,0613140,San Jose,95148,San Jose,95148,Yes under Provision 2,512,127,128
AL,Millbrook Middle School,010129001660,Elmore County,0101290,Millbrook,36054,Millbrook,36054,Yes under Community Eligibility Option (CEO),1134,722,852
CA,Millennial Tech Middle,063432012376,San Diego Unified,0634320,San Diego,92102,San Diego,92102,Yes under Community Eligibility Option (CEO),378,225,334
CA,Millennium Charter,060169811426,Millennium Charter District,0601698,Tracy,95376,Tracy,95376,,484,111,240
CA,Millennium High Alternative,063033007819,Piedmont City Unified,0630330,Piedmont,94611,Piedmont,94611,,59,11,11
AZ,Millennium High School,040045001884,Agua Fria Union High School District (4289),0400450,GOODYEAR,85395,GOODYEAR,85395,Yes participating without using any Provision or the CEO,2253,420,
CA,Miller (Isaac) Elementary,060558009319,Santa Maria-Bonita,0605580,Santa Maria,93454,Santa Maria,93454,Yes under Community Eligibility Option (CEO),883,591,811
CA,Miller Creek Middle,061122001247,Miller Creek Elementary,0611220,San Rafael,94903,San Rafael,94903,Yes participating without using any Provision or the CEO,593,100,139
CA,Miller Elementary,061288001460,Escondido Union,0612880,Escondido,92025,Escondido,92025,Yes under Community Eligibility Option (CEO),392,174,275
CA,Miller Elementary,063432005519,San Diego Unified,0634320,San Diego,92124,San Diego,92124,Yes under Community Eligibility Option (CEO),686,39,457
AZ,Miller Elementary School,040880001112,Tucson Unified District (4403),0408800,TUCSON,85746,TUCSON,85746,Yes under Community Eligibility Option (CEO),456,285,
CA,Miller's Hill,062118008151,Latrobe,0621180,Shingle Springs,95682,Shingle Springs,95682,,104,10,34
CA,Millikan High,062250002745,Long Beach Unified,0622500,Long Beach,90815,Long Beach,90815,Yes participating without using any Provision or the CEO,3369,778,1147
CA,Millikin Elementary,063543006044,Santa Clara Unified,0635430,Santa Clara,95051,Santa Clara,95051,Yes participating without using any Provision or the CEO,507,20,24
AL,Millry High School,010348001339,Washington County,0103480,Millry,36558,Millry,36558,Yes under Community Eligibility Option (CEO),510,234,295
CA,Mills High,063498005924,San Mateo Union High,0634980,Millbrae,94030,Millbrae,94030,Yes participating without using any Provision or the CEO,1119,191,191
CA,Mills Middle,061389001576,Folsom-Cordova Unified,0613890,Rancho Cordova,95670,Rancho Cordova,95670,Yes under Community Eligibility Option (CEO),818,500,714
AR,MILLS MIDDLE SCHOOL,051185000914,PULASKI COUNTY SPECIAL SCHOOL DISTRICT,0511850,LITTLE ROCK,72206,LITTLE ROCK,72206,Yes under Community Eligibility Option (CEO),494,121,486
AR,MILLS UNIVERSITY STUDIES HIGH SCHOOL,051185000945,PULASKI COUNTY SPECIAL SCHOOL DISTRICT,0511850,LITTLE ROCK,72206,LITTLE ROCK,72206,Yes under Community Eligibility Option (CEO),671,133,669
CA,Millswood Middle,062223011414,Lodi Unified,0622230,Lodi,95242,Lodi,95242,Yes under Community Eligibility Option (CEO),843,390,597
CA,Millview Elementary,062334003550,Madera Unified,0623340,Madera,93638,Madera,93638,Yes under Community Eligibility Option (CEO),600,465,595
CA,Millville Elementary,062493003723,Millville Elementary,0624930,Millville,96062,Millville,96062,Yes participating without using any Provision or the CEO,214,84,94
CA,Milpitas High,062450003666,Milpitas Unified,0624500,Milpitas,95035,Milpitas,95035,Yes under Provision 2,3029,578,1384
CA,Milpitas Middle College High,062450014571,Milpitas Unified,0624500,Milpitas,95035,Milpitas,95035,Yes under Provision 2,39,12,18
CA,Minarets Charter High,060011613035,Chawanakee Unified,0600116,O'Neals,93645,O'Neals,93645,Yes under Community Eligibility Option (CEO),178,59,94
CA,Minarets High,060011612212,Chawanakee Unified,0600116,O'Neals,93645,O'Neals,93645,Yes under Community Eligibility Option (CEO),257,85,134
AR,MINER ACADEMY,050279001590,BAUXITE SCHOOL DISTRICT,0502790,BAUXITE,72011,BAUXITE,72011,No,9,,
CA,Mineral King Elementary,064116006799,Visalia Unified,0641160,Visalia,93292,Visalia,93292,Yes under Community Eligibility Option (CEO),563,314,418
AR,MINERAL SPRINGS ELEM. SCHOOL,050978000716,MINERAL SPRINGS SCHOOL DISTRICT,0509780,MINERAL SPRINGS,71851,MINERAL SPRINGS,71851,Yes under Community Eligibility Option (CEO),200,48,200
AR,MINERAL SPRINGS HIGH SCHOOL,050978000717,MINERAL SPRINGS SCHOOL DISTRICT,0509780,MINERAL SPRINGS,71851,MINERAL SPRINGS,71851,Yes under Community Eligibility Option (CEO),195,37,191
AZ,Mingus Online Academy,040507003308,Mingus Union High School District (4488),0405070,COTTONWOOD,86326,COTTONWOOD,86326,No,8,,
AZ,Mingus Springs Charter School,040009001066,Mingus Springs Charter School (4493),0400090,CHINO VALLEY,86323,CHINO VALLEY,86323,Yes participating without using any Provision or the CEO,145,73,
AZ,Mingus Union High School,040507000430,Mingus Union High School District (4488),0405070,COTTONWOOD,86326,COTTONWOOD,86326,Yes participating without using any Provision or the CEO,1201,459,
CA,Minnie Cannon Elementary,062475003706,Middletown Unified,0624750,Middletown,95461,Middletown,95461,Yes under Provision 2,198,74,129
AL,Minor Community School,010192000727,Jefferson County,0101920,Birmingham,35224,Birmingham,35224,Yes under Community Eligibility Option (CEO),403,309,336
AL,Minor Elementary School,010039000156,Birmingham City,0100390,Birmingham,35218,Birmingham,35218,Yes under Community Eligibility Option (CEO),423,358,374
AL,Minor High School,010192001752,Jefferson County,0101920,Adamsville,35005,Adamsville,35005,Yes under Community Eligibility Option (CEO),1011,799,850
AL,Minor Middle School,010192000687,Jefferson County,0101920,Adamsville,35005,Adamsville,35005,Yes under Community Eligibility Option (CEO),687,563,603
CA,Mint Canyon Community Elementary,063822006447,Sulphur Springs Union,0638220,Canyon Country,91351,Canyon Country,91351,Yes under Community Eligibility Option (CEO),477,228,390
CA,Mintie White Elementary,062949004546,Pajaro Valley Unified,0629490,Watsonville,95076,Watsonville,95076,Yes under Community Eligibility Option (CEO),499,306,444
AK,Minto School,020086200384,Yukon-Koyukuk School District,0200862,Minto,99758,Minto,99758,Yes under Community Eligibility Option (CEO),59,26,68
CA,Mira Catalina Elementary,062970004612,Palos Verdes Peninsula Unified,0629700,Rancho Palos Verdes,90275,Rancho Palos Verdes,90275,Yes participating without using any Provision or the CEO,370,25,32
CA,Mira Costa High,060002506328,Manhattan Beach Unified,0600025,Manhattan Beach,90266,Manhattan Beach,90266,Yes participating without using any Provision or the CEO,2568,163,177
CA,Mira Loma High,063462005799,San Juan Unified,0634620,Sacramento,95821,Sacramento,95821,Yes under Community Eligibility Option (CEO),1632,732,924
CA,Mira Loma Middle,061926004980,Jurupa Unified,0619260,Jurupa Valley,92509,Jurupa Valley,92509,Yes under Community Eligibility Option (CEO),721,356,586
CA,Mira Mesa High,063432005520,San Diego Unified,0634320,San Diego,92126,San Diego,92126,Yes under Community Eligibility Option (CEO),2228,548,1236
CA,Mira Monte Elementary,062827004378,Ojai Unified,0628270,Ojai,93023,Ojai,93023,Yes under Provision 2,509,167,223
CA,Mira Monte High,061954012155,Kern High,0619540,Bakersfield,93307,Bakersfield,93307,Yes under Community Eligibility Option (CEO),2170,1434,2041
CA,Mira Vista Elementary,063255005044,West Contra Costa Unified,0632550,Richmond,94805,Richmond,94805,Yes under Community Eligibility Option (CEO),474,137,294
AZ,Mirage Elementary School,040775001047,Deer Valley Unified District (4246),0407750,GLENDALE,85308,GLENDALE,85308,Yes participating without using any Provision or the CEO,520,232,
CA,Miraleste Intermediate,062970004620,Palos Verdes Peninsula Unified,0629700,Rancho Palos Verdes,90275,Rancho Palos Verdes,90275,Yes participating without using any Provision or the CEO,746,62,74
