st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
KS,McLouth High,200936000673,McLouth,2009360,McLouth,66054,McLouth,66054,Yes participating without using any Provision or the CEO,126,,53
KS,McLouth Middle,200936000992,McLouth,2009360,McLouth,66054,McLouth,66054,Yes participating without using any Provision or the CEO,85,,32
KY,McNabb Elementary School,210465001150,Paducah Independent,2104650,Paducah,42001,Paducah,42001,Yes under Community Eligibility Option (CEO),347,297,301
KY,McNabb Middle School,210425001538,Montgomery County,2104250,Mount Sterling,40353,Mt Sterling,40353,Yes under Community Eligibility Option (CEO),992,545,581
KS,McPherson High,200939000999,McPherson,2009390,McPherson,67460,McPherson,67460,Yes participating without using any Provision or the CEO,692,,282
KS,McPherson Middle School,200939000998,McPherson,2009390,McPherson,67460,McPherson,67460,Yes participating without using any Provision or the CEO,470,,208
ME,ME Sch of Science & Mathematics,230004900293,ME Sch of Science & Mathematics,2300049,Limestone,04750,Limestone,04750,Yes participating without using any Provision or the CEO,100,3,3
KS,Mead Middle School,201299001919,Wichita,2012990,Wichita,67211,Wichita,67211,Yes participating without using any Provision or the CEO,500,,471
KY,Meade County College and Career Center,210028902126,Kentucky Tech System,2100289,Brandenburg,40108,Brandenburg,40108,Yes participating without using any Provision or the CEO,0,,
KY,Meade County High School,210405001035,Meade County,2104050,Brandenburg,40108,Brandenburg,40108,Yes under Community Eligibility Option (CEO),1468,571,650
KS,Meade Elem,200942000105,Meade,2009420,Meade,67864,Meade,67864,Yes participating without using any Provision or the CEO,263,,112
KS,Meade High,200942000106,Meade,2009420,Meade,67864,Meade,67864,Yes participating without using any Provision or the CEO,105,,41
KY,Meadow Lands Elementary School,210147001949,Daviess County,2101470,Owensboro,42303,Owensboro,42303,Yes under Community Eligibility Option (CEO),471,246,277
KS,Meadow Lane Elem,201014000140,Olathe,2010140,Olathe,66061,Olathe,66061,Yes participating without using any Provision or the CEO,363,,26
IA,Meadow View Elementary,190315002282,Adel DeSoto Minburn Comm School District,1903150,Adel,50003,Adel,50003,Yes participating without using any Provision or the CEO,523,,107
KY,Meadow View Elementary School,210249001566,Hardin County,2102490,Radcliff,40160,Radcliff,40160,Yes under Community Eligibility Option (CEO),517,285,322
KS,Meadowlark Elementary,201071001795,Pittsburg,2010710,Pittsburg,66762,Pittsburg,66762,Yes participating without using any Provision or the CEO,414,,344
KS,Meadowlark Elementary,200336001183,Andover,2003360,Wichita,67230,Wichita,67230,Yes participating without using any Provision or the CEO,369,,83
KS,Meadowlark Elementary School,200873002096,Liberal,2008730,Liberal,67901,Liberal,67905,Yes participating without using any Provision or the CEO,358,,342
KS,Meadowlark Ridge Elem,201137000512,Salina,2011370,Salina,67401,Salina,67401,Yes participating without using any Provision or the CEO,432,,147
KS,Meadows Elementary,201226001114,Topeka Public Schools,2012260,Topeka,66606,Topeka,66606,Yes under Community Eligibility Option (CEO),426,,363
KY,Meadowthorpe Elementary School,210186000387,Fayette County,2101860,Lexington,40511,Lexington,40505,Yes under Community Eligibility Option (CEO),458,177,232
KS,Meadowview Elem,200330001500,Labette County,2003300,Parsons,67357,Parsons,67357,Yes participating without using any Provision or the CEO,345,,245
LA,Meadowview Elementary School,220027000129,Bossier Parish,2200270,Bossier City,71111,Bossier City,71111,Yes under Community Eligibility Option (CEO),440,,339
LA,Meaux Elementary School,220180001400,Vermilion Parish,2201800,Abbeville,70510,Abbeville,70510,Yes under Community Eligibility Option (CEO),424,,222
IA,Mediapolis Elementary School,191893001117,Mediapolis Comm School District,1918930,Mediapolis,52637,Mediapolis,52637,Yes participating without using any Provision or the CEO,429,,156
IA,Mediapolis High School,191893001118,Mediapolis Comm School District,1918930,Mediapolis,52637,Mediapolis,52637,Yes participating without using any Provision or the CEO,318,,80
IA,Mediapolis Middle School,191893001119,Mediapolis Comm School District,1918930,Mediapolis,52637,Mediapolis,52637,Yes participating without using any Provision or the CEO,225,,56
KS,Medicine Lodge Grade School,200945000229,Barber County North,2009450,Medicine Lodge,67104,Medicine Lodge,67104,Yes participating without using any Provision or the CEO,246,,127
KS,Medicine Lodge Jr/Sr High School,200945001931,Barber County North,2009450,Medicine Lodge,67104,Medicine Lodge,67104,Yes participating without using any Provision or the CEO,227,,117
ME,Medomak Middle School,231155023111,RSU 40/MSAD 40,2311550,Waldoboro,04572,Waldoboro,04572,Yes participating without using any Provision or the CEO,276,73,141
ME,Medomak Valley High School,231155000483,RSU 40/MSAD 40,2311550,Waldoboro,04572,Waldoboro,04572,Yes participating without using any Provision or the CEO,560,127,260
KY,Medora Elementary,210299000633,Jefferson County,2102990,Louisville,40272,Louisville,40272,Yes under Community Eligibility Option (CEO),454,237,273
ME,Medway Middle School,230816000220,Medway Public Schools,2308160,Medway,04460,Medway,04460,Yes participating without using any Provision or the CEO,119,35,63
KY,Meece Middle School,210543001311,Somerset Independent,2105430,Somerset,42501,Somerset,42501,Yes under Community Eligibility Option (CEO),469,298,452
IA,Meeker Elementary School,190354000056,Ames Comm School District,1903540,Ames,50010,Ames,50010,Yes participating without using any Provision or the CEO,365,,141
IA,Melcher-Dallas Elementary,191896001121,Melcher-Dallas Comm School District,1918960,Dallas,50062,Dallas,50062,Yes participating without using any Provision or the CEO,156,,47
IA,Melcher-Dallas High School,191896001122,Melcher-Dallas Comm School District,1918960,Melcher,50163,Melcher,50163,Yes participating without using any Provision or the CEO,145,,44
LA,Melrose Elementary School,220054000398,East Baton Rouge Parish,2200540,Baton Rouge,70806,Baton Rouge,70806,Yes under Community Eligibility Option (CEO),318,,281
KY,Memorial Education Center,210495002065,Pulaski County,2104950,Somerset,42501,Somerset,42503,Yes under Community Eligibility Option (CEO),262,143,158
KY,Memorial Elementary School,210264000566,Hart County,2102640,Hardyville,42746,Hardyville,42746,Yes under Community Eligibility Option (CEO),341,243,258
ME,Memorial School,231071000347,RSU 15/MSAD 15,2310710,New Gloucester,04260,New Gloucester,04260,Yes under Provision 2,190,20,57
KY,Menifee Central School,210408002531,Menifee County,2104080,Frenchburg,40322,Frenchburg,40322,Yes under Community Eligibility Option (CEO),643,467,484
KY,Menifee County High School,210408001040,Menifee County,2104080,Frenchburg,40322,Frenchburg,40322,Yes under Community Eligibility Option (CEO),279,189,206
KY,Mercer Central,210411002285,Mercer County,2104110,Harrodsburg,40330,Harrodsburg,40330,Yes under Community Eligibility Option (CEO),46,35,39
KY,Mercer County Day Treatment,210411001491,Mercer County,2104110,Harrodsburg,40330,Harrodsburg,40330,Yes under Community Eligibility Option (CEO),12,9,9
KY,Mercer County Elementary School,210411001042,Mercer County,2104110,Harrodsburg,40330,Harrodsburg,40330,Yes under Community Eligibility Option (CEO),728,447,491
KY,Mercer County Intermediate School,210411002273,Mercer County,2104110,Harrodsburg,40330,Harrodsburg,40330,Yes under Community Eligibility Option (CEO),565,306,353
KY,Mercer County Senior High School,210411002168,Mercer County,2104110,Harrodsburg,40330,Harrodsburg,40330,Yes under Community Eligibility Option (CEO),753,360,420
IA,Meredith Middle School,190897000560,Des Moines Independent Comm School District,1908970,Des Moines,50310,Des Moines,50310,Yes under Community Eligibility Option (CEO),653,,485
LA,Mermentau Elementary School,220003000015,Acadia Parish,2200030,Mermentau,70556,Mermentau,70556,Yes under Community Eligibility Option (CEO),148,,85
ME,Meroby Elementary School,231479500823,RSU 10,2314795,Mexico,04257,Mexico,04257,Yes under Community Eligibility Option (CEO),241,105,167
KS,Merriam Park Elementary,201164001897,Shawnee Mission Pub Sch,2011640,Merriam,66203,Merriam,66203,Yes participating without using any Provision or the CEO,429,,238
IA,Merrill Middle School,190897000561,Des Moines Independent Comm School District,1908970,Des Moines,50312,Des Moines,50312,Yes under Community Eligibility Option (CEO),651,,237
LA,Merrydale Elementary School,220054000399,East Baton Rouge Parish,2200540,Baton Rouge,70812,Baton Rouge,70812,Yes under Community Eligibility Option (CEO),240,,217
LA,Merryville High School,220018000086,Beauregard Parish,2200180,Merryville,70653,Merryville,70653,Yes under Community Eligibility Option (CEO),496,,298
ME,Messalonskee High School,231477900705,RSU 18,2314779,Oakland,04963,Oakland,04963,Yes participating without using any Provision or the CEO,716,114,183
ME,Messalonskee Middle School,231477900694,RSU 18,2314779,Oakland,04963,Oakland,04963,Yes participating without using any Provision or the CEO,468,76,140
LA,Metairie Academy for Advanced Studies,220084000637,Jefferson Parish,2200840,Metairie,70005,Metairie,70005,Yes under Community Eligibility Option (CEO),377,,58
KY,Metcalfe County Elementary School,210414002383,Metcalfe County,2104140,Edmonton,42129,Edmonton,42129,Yes under Community Eligibility Option (CEO),656,455,496
KY,Metcalfe County High School,210414001044,Metcalfe County,2104140,Edmonton,42129,Edmonton,42129,Yes under Community Eligibility Option (CEO),466,288,322
KY,Metcalfe County Middle School,210414000729,Metcalfe County,2104140,Edmonton,42129,Edmonton,42129,Yes under Community Eligibility Option (CEO),338,240,258
IA,Metro High School,190654000259,Cedar Rapids Comm School District,1906540,Cedar Rapids,52401,Cedar Rapids,52401,Yes under Community Eligibility Option (CEO),343,,263
KY,Meyzeek Middle,210299000754,Jefferson County,2102990,Louisville,40203,Louisville,40203,Yes under Community Eligibility Option (CEO),896,368,394
IA,MFL MarMac Elementary School,191812001038,MFL MarMac Comm School District,1918120,Monona,52159,Monona,52159,Yes participating without using any Provision or the CEO,319,,103
IA,MFL MarMac High School,191812001036,MFL MarMac Comm School District,1918120,Monona,52159,Monona,52159,Yes participating without using any Provision or the CEO,271,,84
IA,MFL MarMac Middle School,191812001068,MFL MarMac Comm School District,1918120,Mcgregor,52157,Mcgregor,52157,Yes participating without using any Provision or the CEO,176,,65
IA,Mid City High,190858002009,Davenport Comm School District,1908580,Davenport,52806,Davenport,52806,Yes under Community Eligibility Option (CEO),195,,115
ME,Mid-Coast Sch of Tech-Region 8,230718000241,Rockland-Region 8,2307180,Rockland,04841,Rockland,04841,Yes under Provision 2,,,
ME,Mid-Maine Technical Center,231335000144,Waterville Public Schools,2313350,Waterville,04901,Waterville,04901,No,,,
IA,Mid-Prairie East Elementary School,191914001130,Mid-Prairie Comm School District,1919140,Kalona,52247,Kalona,52247,Yes participating without using any Provision or the CEO,280,,76
IA,Mid-Prairie High School,191914001131,Mid-Prairie Comm School District,1919140,Wellman,52356,Wellman,52356,Yes participating without using any Provision or the CEO,374,,88
IA,Mid-Prairie Middle School,191914001132,Mid-Prairie Comm School District,1919140,Kalona,52247,Kalona,52247,Yes participating without using any Provision or the CEO,410,,114
IA,Mid-Prairie Virtual Academy,191914002277,Mid-Prairie Comm School District,1919140,Wellman,52356,Wellman,52356,Yes participating without using any Provision or the CEO,26,,3
IA,Mid-Prairie West Elementary School,191914001134,Mid-Prairie Comm School District,1919140,Wellman,52356,Wellman,52356,Yes participating without using any Provision or the CEO,328,,64
ME,Middle School of the Kennebunks,231477300800,RSU 21,2314773,Kennebunk,04043,Kennebunk,04043,Yes under Provision 2,477,29,45
KY,Middlesboro Alternative School,210417001680,Middlesboro Independent,2104170,Middlesboro,40965,Middlesboro,40965,Yes under Community Eligibility Option (CEO),31,27,28
KY,Middlesboro Elementary School,210417001048,Middlesboro Independent,2104170,Middlesboro,40965,Middlesboro,40965,Yes under Community Eligibility Option (CEO),476,371,396
KY,Middlesboro Group Home School,210417002521,Middlesboro Independent,2104170,Middlesboro,40965,Middlesboro,40965,Yes under Community Eligibility Option (CEO),6,,
KY,Middlesboro High School,210417001050,Middlesboro Independent,2104170,Middlesboro,40965,Middlesboro,40965,Yes under Community Eligibility Option (CEO),347,238,259
KY,Middlesboro Middle School,210417001049,Middlesboro Independent,2104170,Middlesboro,40965,Middlesboro,40965,Yes under Community Eligibility Option (CEO),274,211,225
KY,Middletown Elementary,210299000634,Jefferson County,2102990,Louisville,40243,Louisville,40243,Yes under Community Eligibility Option (CEO),572,251,273
IA,Midland Elementary,191920002162,Midland Comm School District,1919200,Oxford Junction,52323,Oxford Junction,52323,Yes participating without using any Provision or the CEO,198,,86
LA,Midland High School,220003000016,Acadia Parish,2200030,Midland,70559,Midland,70559,Yes under Community Eligibility Option (CEO),310,,190
IA,Midland Middle/High  School,191920001563,Midland Comm School District,1919200,Wyoming,52362,Wyoming,52362,Yes participating without using any Provision or the CEO,278,,138
KS,Midland Trail,201236001475,Turner-Kansas City,2012360,Kansas City,66106,Kansas City,66106,Yes participating without using any Provision or the CEO,492,,445
LA,Midway Elementary School,220168001313,Tangipahoa Parish,2201680,Tickfaw,70466,Tickfaw,70466,Yes under Community Eligibility Option (CEO),452,,356
LA,Midway Professional Development Center,220030001510,Caddo Parish,2200300,Shreveport,71109,Shreveport,71109,Yes participating without using any Provision or the CEO,298,,261
ME,Milbridge Elementary School,231143000465,RSU 37/MSAD 37,2311430,Milbridge,04658,Milbridge,04658,Yes participating without using any Provision or the CEO,123,47,72
ME,Mildred L Day School,231477300008,RSU 21,2314773,Arundel,04046,Arundel,04046,Yes under Provision 2,215,26,32
LA,Mildred Osborne Charter School,228010610430,Mildred Osborne Charter School,2280106,New Orleans,70126,New Orleans,70126,Yes under Community Eligibility Option (CEO),862,,741
KY,Miles Elementary School,210174000338,Erlanger-Elsmere Independent,2101740,Erlanger,41018,Erlanger,41018,Yes under Community Eligibility Option (CEO),262,160,206
ME,Miles Lane School,231479601027,RSU 25,2314796,Bucksport,04416,Bucksport,04416,Yes participating without using any Provision or the CEO,306,84,151
KS,Milford Elem,200789001268,Geary County Schools,2007890,Milford,66514,Milford,66514,Yes participating without using any Provision or the CEO,85,,44
KS,Mill Creek Elem,201164001542,Shawnee Mission Pub Sch,2011640,Shawnee,66215,Shawnee,66215,Yes participating without using any Provision or the CEO,497,,102
KY,Mill Creek Elementary,210299000718,Jefferson County,2102990,Louisville,40216,Louisville,40216,Yes under Community Eligibility Option (CEO),479,361,377
KS,Mill Creek Middle School,200549001871,De Soto,2005490,Lenexa,66227,Lenexa,66227,Yes participating without using any Provision or the CEO,665,,74
ME,Mill Pond School,231476200797,RSU 70/MSAD 70,2314762,Hodgdon,04730,Hodgdon,04730,Yes under Community Eligibility Option (CEO),293,108,188
ME,Mill Stream Elementary School,231459023112,RSU 54/MSAD 54,2314590,Norridgewock,04957,Norridgewock,04957,Yes under Provision 2,323,85,207
KS,Mill Valley High School,200549001723,De Soto,2005490,Shawnee,66226,Shawnee,66226,Yes participating without using any Provision or the CEO,1383,,122
KY,Millard Area Technology Center,210028902182,Kentucky Tech System,2100289,Pikeville,41501,Pikeville,41501,Yes participating without using any Provision or the CEO,0,,
KY,Millard School,210480002240,Pike County,2104800,Pikeville,41501,Pikeville,41501,Yes under Community Eligibility Option (CEO),586,371,444
KS,Millbrooke Elementary,201014002077,Olathe,2010140,Olathe,66061,Olathe,66061,Yes participating without using any Provision or the CEO,414,,79
KY,Millbrooke Elementary School,210115000229,Christian County,2101150,Hopkinsville,42240,Hopkinsville,42240,Yes under Community Eligibility Option (CEO),679,357,409
KY,Millcreek Elementary School,210186001419,Fayette County,2101860,Lexington,40517,Lexington,40517,Yes under Community Eligibility Option (CEO),531,336,381
KS,Miller Elem,200558001091,Dodge City,2005580,Dodge City,67801,Dodge City,67801,Yes participating without using any Provision or the CEO,765,,667
ME,Miller School,231155000484,RSU 40/MSAD 40,2311550,Waldoboro,04572,Waldoboro,04572,Yes participating without using any Provision or the CEO,350,107,191
ME,Milo Elementary School,231158023161,RSU 41/MSAD 41,2311580,Milo,04463,Milo,04463,Yes under Community Eligibility Option (CEO),157,59,123
KY,Milton Elementary School,210561001332,Trimble County,2105610,Milton,40045,Milton,40045,Yes under Community Eligibility Option (CEO),248,128,143
LA,Milton Elementary School,220087000682,Lafayette Parish,2200870,Lafayette,70508,Milton,70558,Yes under Community Eligibility Option (CEO),1300,,438
KS,Miltonvale Elem,200651000649,Southern Cloud,2006510,Miltonvale,67466,Miltonvale,67466,Yes participating without using any Provision or the CEO,38,,31
KS,Miltonvale High,200651000650,Southern Cloud,2006510,Miltonvale,67466,Miltonvale,67466,Yes participating without using any Provision or the CEO,33,,20
LA,Mimosa Park Elementary School,220144001146,St. Charles Parish,2201440,Luling,70070,Luling,70070,Yes under Community Eligibility Option (CEO),508,,193
LA,Minden High School,220189001444,Webster Parish,2201890,Minden,71055,Minden,71058,Yes under Community Eligibility Option (CEO),761,,413
KS,Minneapolis Elementary,200957000161,North Ottawa County,2009570,Minneapolis,67467,Minneapolis,67467,Yes participating without using any Provision or the CEO,314,,165
KS,Minneapolis Jr-Sr High School,200957000163,North Ottawa County,2009570,Minneapolis,67467,Minneapolis,67467,Yes participating without using any Provision or the CEO,307,,134
KS,Minneha Core Knowledge Elem,201299000301,Wichita,2012990,Wichita,67206,Wichita,67206,Yes participating without using any Provision or the CEO,621,,450
KS,Minneola Elem,200960000082,Minneola,2009600,Minneola,67865,Minneola,67865,Yes participating without using any Provision or the CEO,172,,101
KS,Minneola High,200960000083,Minneola,2009600,Minneola,67865,Minneola,67865,Yes participating without using any Provision or the CEO,73,,46
LA,Minnie Ruffin Elementary School,220108000800,City of Monroe School District,2201080,Monroe,71202,Monroe,71202,Yes under Community Eligibility Option (CEO),404,,360
KY,Minor Daniels Academy,210299002412,Jefferson County,2102990,Louisville,40218,Louisville,40218,Yes under Community Eligibility Option (CEO),186,152,153
KY,Minors Lane Elementary,210299000690,Jefferson County,2102990,Louisville,40219,Louisville,40219,Yes under Community Eligibility Option (CEO),372,278,293
ME,Minot Consolidated School,231477500228,RSU 16,2314775,Minot,04258,Minot,04258,Yes participating without using any Provision or the CEO,215,20,59
LA,Mire Elementary School,220003000017,Acadia Parish,2200030,Rayne,70578,Rayne,70578,Yes under Community Eligibility Option (CEO),675,,344
KS,Mission  Valley Elementary,200606001768,Mission Valley,2006060,Eskridge,66423,Eskridge,66423,Yes participating without using any Provision or the CEO,231,,95
KS,Mission Trail Elementary,201200001677,Blue Valley,2012000,Leawood,66209,Leawood,66209,Yes participating without using any Provision or the CEO,369,,46
KS,Mission Trail Middle School,201014001971,Olathe,2010140,Olathe,66061,Olathe,66061,Yes participating without using any Provision or the CEO,699,,91
KS,Mission Valley Junior and Senior High School,200606000626,Mission Valley,2006060,Eskridge,66423,Eskridge,66423,Yes participating without using any Provision or the CEO,216,,70
IA,Missouri Valley  Elementary,191944001145,Missouri Valley Comm School District,1919440,Missouri Valley,51555,Missouri Valley,51555,Yes participating without using any Provision or the CEO,354,,133
IA,Missouri Valley High School,191944001146,Missouri Valley Comm School District,1919440,Missouri Valley,51555,Missouri Valley,51555,Yes participating without using any Provision or the CEO,236,,80
IA,Missouri Valley Middle School,191944001147,Missouri Valley Comm School District,1919440,Missouri Valley,51555,Missouri Valley,51555,Yes participating without using any Provision or the CEO,149,,56
IA,Mitchell Early Childhood Center,190897002166,Des Moines Independent Comm School District,1908970,Des Moines,50310,Des Moines,50310,Yes under Community Eligibility Option (CEO),340,,246
IA,Mitchell Elementary School,190354000054,Ames Comm School District,1903540,Ames,50010,Ames,50010,Yes participating without using any Provision or the CEO,296,,150
IA,Mitchellville Elementary,192682001570,Southeast Polk Comm School District,1926820,Mitchellville,50169,Mitchellville,50169,Yes participating without using any Provision or the CEO,244,,90
KS,Mize Elementary School,200549001724,De Soto,2005490,Shawnee,66227,Shawnee,66227,Yes participating without using any Provision or the CEO,453,,49
IA,MMCRU  High School,191863001072,Marcus-Meriden-Cleghorn Comm School District,1918630,Marcus,51035,Marcus,51035,Yes participating without using any Provision or the CEO,208,,80
IA,MMCRU Marcus Elementary,191863002226,Marcus-Meriden-Cleghorn Comm School District,1918630,Marcus,51035,Marcus,51035,Yes participating without using any Provision or the CEO,176,,75
IA,MOC-Floyd Valley Elementary School,191884000710,MOC-Floyd Valley Comm School District,1918840,Orange City,51041,Orange City,51041,Yes participating without using any Provision or the CEO,669,,189
IA,MOC-Floyd Valley High School,191884001112,MOC-Floyd Valley Comm School District,1918840,Orange City,51041,Orange City,51041,Yes participating without using any Provision or the CEO,496,,117
IA,MOC-Floyd Valley Middle  School,191884000708,MOC-Floyd Valley Comm School District,1918840,Alton,51003,Alton,51003,Yes participating without using any Provision or the CEO,320,,78
ME,Molly Ockett School,231476523172,RSU 72/MSAD 72,2314765,Fryeburg,04037,Fryeburg,04037,Yes participating without using any Provision or the CEO,529,99,284
ME,Monhegan School,230834000229,Monhegan Plt School Dept,2308340,Monhegan Plantation,04852,Monhegan Plantation,04852,No,4,,
ME,Monmouth Academy,231477600231,RSU 02,2314776,Monmouth,04259,Monmouth,04259,Yes under Provision 2,188,22,60
ME,Monmouth Memorial School,231477623188,RSU 02,2314776,Monmouth,04259,Monmouth,04259,Yes under Provision 2,383,54,125
KY,Monroe Co High,210420001056,Monroe County,2104200,Tompkinsville,42167,Tompkinsville,42167,Yes under Community Eligibility Option (CEO),516,311,352
KY,Monroe Co Middle,210420001053,Monroe County,2104200,Tompkinsville,42167,Tompkinsville,42167,Yes under Community Eligibility Option (CEO),380,237,275
KY,Monroe County Area Technology Center,210028902173,Kentucky Tech System,2100289,Tompkinsville,42167,Tompkinsville,42167,Yes participating without using any Provision or the CEO,0,,
ME,Monroe Elementary School,231152000471,RSU 03/MSAD 03,2311520,Monroe,04951,Monroe,04951,Yes under Provision 2,62,20,43
IA,Monroe Elementary School,190897000563,Des Moines Independent Comm School District,1908970,Des Moines,50310,Des Moines,50310,Yes under Community Eligibility Option (CEO),377,,335
IA,Monroe Elementary School,199901702063,PCM Comm School District,1999017,Monroe,50170,Monroe,50170,Yes participating without using any Provision or the CEO,192,,61
LA,Montegut Elementary School,220174001358,Terrebonne Parish,2201740,Montegut,70377,Montegut,70377,Yes under Community Eligibility Option (CEO),204,,153
LA,Montegut Middle School,220174001359,Terrebonne Parish,2201740,Montegut,70377,Montegut,70377,Yes under Community Eligibility Option (CEO),493,,256
ME,Montello School,230732000193,Lewiston Public Schools,2307320,Lewiston,04240,Lewiston,04240,Yes under Community Eligibility Option (CEO),628,335,504
LA,Monterey High School,220048000322,Concordia Parish,2200480,Monterey,71354,Monterey,71354,Yes under Community Eligibility Option (CEO),407,,256
KS,Montezuma Elem,200963000782,Montezuma,2009630,Montezuma,67867,Montezuma,67867,Yes participating without using any Provision or the CEO,86,,27
IA,Montezuma Elementary School,191959001149,Montezuma Comm School District,1919590,Montezuma,50171,Montezuma,50171,Yes participating without using any Provision or the CEO,229,,93
IA,Montezuma High School,191959001150,Montezuma Comm School District,1919590,Montezuma,50171,Montezuma,50171,Yes participating without using any Provision or the CEO,137,,33
IA,Montezuma Junior High School,191959001151,Montezuma Comm School District,1919590,Montezuma,50171,Montezuma,50171,Yes participating without using any Provision or the CEO,106,,37
KY,Montgomery County Area Technology Center,210028902115,Kentucky Tech System,2100289,Mt Sterling,40353,Mount Sterling,40353,Yes participating without using any Provision or the CEO,0,,
KY,Montgomery County High School,210425001059,Montgomery County,2104250,Mount Sterling,40353,Mt Sterling,40353,Yes under Community Eligibility Option (CEO),1306,645,684
LA,Montgomery High School,220069000502,Grant Parish,2200690,Montgomery,71454,Montgomery,71454,Yes under Community Eligibility Option (CEO),264,,190
KY,Monticello Elementary School,210579002346,Wayne County,2105790,Monticello,42633,Monticello,42633,Yes under Community Eligibility Option (CEO),650,501,535
IA,Monticello High School,191965001153,Monticello Comm School District,1919650,Monticello,52310,Monticello,52310,Yes participating without using any Provision or the CEO,337,,94
IA,Monticello Middle School,191965002000,Monticello Comm School District,1919650,Monticello,52310,Monticello,52310,Yes participating without using any Provision or the CEO,316,,108
KS,Monticello Trails Middle School,200549000898,De Soto,2005490,Shawnee,66226,Shawnee,66226,Yes participating without using any Provision or the CEO,684,,84
KS,Moonlight Elementary School,200642001716,Gardner Edgerton,2006420,Gardner,66030,Gardner,66030,Yes participating without using any Provision or the CEO,330,,175
IA,Moore Elementary School,190897002228,Des Moines Independent Comm School District,1908970,Des Moines,50310,Des Moines,50310,Yes under Community Eligibility Option (CEO),298,,190
LA,Mooringsport Elementary School,220030000178,Caddo Parish,2200300,Mooringsport,71060,Mooringsport,71060,Yes participating without using any Provision or the CEO,304,,226
IA,Moravia Elementary School,191971001156,Moravia Comm School District,1919710,Moravia,52571,Moravia,52571,Yes participating without using any Provision or the CEO,160,,88
IA,Moravia High School,191971001157,Moravia Comm School District,1919710,Moravia,52571,Moravia,52571,Yes participating without using any Provision or the CEO,216,,90
KY,Morehead Youth Development Center,210510001258,Rowan County,2105100,Morehead,40351,Morehead,40351,Yes under Community Eligibility Option (CEO),13,4,4
LA,Morehouse Elementary School,220111000807,Morehouse Parish,2201110,Bastrop,71220,Bastrop,71220,Yes under Community Eligibility Option (CEO),589,,38
LA,Morehouse Magnet School,220111000778,Morehouse Parish,2201110,Bastrop,71220,Bastrop,71220,Yes under Community Eligibility Option (CEO),254,,12
KY,Morgan Central Elementary School,210429002194,Morgan County,2104290,West Liberty,41472,West Liberty,41472,Yes under Community Eligibility Option (CEO),280,193,210
LA,Morgan City High School,220162001251,St. Mary Parish,2201620,Morgan City,70380,Morgan City,70380,Yes under Community Eligibility Option (CEO),711,,424
LA,Morgan City Junior High School,220162001252,St. Mary Parish,2201620,Morgan City,70380,Morgan City,70380,Yes under Community Eligibility Option (CEO),470,,295
KY,Morgan County Area Technology Center,210028902043,Kentucky Tech System,2100289,West Liberty,41472,West Liberty,41472,Yes participating without using any Provision or the CEO,1,,
KY,Morgan County High School,210429001068,Morgan County,2104290,West Liberty,41472,West Liberty,41472,Yes under Community Eligibility Option (CEO),533,311,353
KY,Morgan County Middle School,210429001067,Morgan County,2104290,West Liberty,41472,West Liberty,41472,Yes under Community Eligibility Option (CEO),376,247,280
KY,Morgan County RISE Academy,210429002578,Morgan County,2104290,West Liberty,41472,West Liberty,41472,Yes under Community Eligibility Option (CEO),71,50,59
KS,Morgan Elementary,200762000537,Hutchinson Public Schools,2007620,Hutchinson,67502,Hutchinson,67502,Yes participating without using any Provision or the CEO,407,,220
KY,Morgan Elementary School,210465001152,Paducah Independent,2104650,Paducah,42003,Paducah,42003,Yes under Community Eligibility Option (CEO),375,323,323
KY,Morganfield Elementary School,210564001334,Union County,2105640,Morganfield,42437,Morganfield,42437,Yes under Community Eligibility Option (CEO),315,216,229
KY,Morgantown Elementary School,210081000164,Butler County,2100810,Morgantown,42261,Morgantown,42261,Yes under Community Eligibility Option (CEO),669,426,464
IA,Mormon Trail Elementary  School,191974001158,Mormon Trail Comm School District,1919740,Humeston,50123,Humeston,50123,Yes participating without using any Provision or the CEO,134,,89
IA,Mormon Trail Jr-Sr High School,191974001160,Mormon Trail Comm School District,1919740,Humeston,50123,Humeston,50123,Yes participating without using any Provision or the CEO,106,,61
IA,Morning Sun Elementary School,191977001161,Morning Sun Comm School District,1919770,Morning Sun,52640,Morning Sun,52640,Yes participating without using any Provision or the CEO,127,,50
IA,Morningside Elementary,192640002220,Sioux City Comm School District,1926400,Sioux City,51106,Sioux City,51106,Yes under Community Eligibility Option (CEO),691,,416
KY,Morningside Elementary School,210165000325,Elizabethtown Independent,2101650,Elizabethtown,42701,Elizabethtown,42701,Yes under Community Eligibility Option (CEO),454,222,248
IA,Morris Elementary,190507002209,Bondurant-Farrar Comm School District,1905070,Bondurant,50035,Bondurant,50035,Yes participating without using any Provision or the CEO,605,,89
IA,Morris Elementary School,190897000583,Des Moines Independent Comm School District,1908970,Des Moines,50315,Des Moines,50315,Yes under Community Eligibility Option (CEO),498,,406
KS,Morris Hill Elem,200789001261,Geary County Schools,2007890,Fort Riley,66442,Fort Riley,66442,Yes participating without using any Provision or the CEO,350,,178
LA,Morris Jeff Community School,220020302297,Morris Jeff Community School,2200203,New Orleans,70119,New Orleans,70119,Yes participating without using any Provision or the CEO,1566,,1039
KS,Morse Elementary,201200001593,Blue Valley,2012000,Overland Park,66221,Overland Park,66221,Yes participating without using any Provision or the CEO,356,,39
