st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
VA,Huntington Middle,510264001055,Newport News City Public Schools,5102640,Newport News,23605,Newport News,23605,Yes under Community Eligibility Option (CEO),271,258,258
WV,Huntington Middle School,540018001465,CABELL COUNTY SCHOOLS,5400180,Huntington,25701,Huntington,25701,Yes under Community Eligibility Option (CEO),616,375,
WA,Huntington Middle School,530000300592,Kelso School District,5300003,Kelso,98626,Kelso,98626,Yes under Community Eligibility Option (CEO),567,332,413
WI,Huntley Elementary,550039000056,Appleton Area School District,5500390,Appleton,54911,Appleton,54911,Yes participating without using any Provision or the CEO,650,,228
WI,Hurley Elementary,550675000734,Hurley School District,5506750,Hurley,54534,Hurley,54534,Yes participating without using any Provision or the CEO,235,,107
VA,Hurley Elementary/Middle,510051002052,Buchanan County Public Schools,5100510,Hurley,24620,Hurley,24620,Yes under Community Eligibility Option (CEO),322,307,307
VA,Hurley High,510051000200,Buchanan County Public Schools,5100510,Hurley,24620,Hurley,24620,Yes under Community Eligibility Option (CEO),226,220,220
WI,Hurley High,550675000733,Hurley School District,5506750,Hurley,54534,Hurley,54534,Yes participating without using any Provision or the CEO,325,,93
WV,Hurricane High School,540120000926,PUTNAM COUNTY SCHOOLS,5401200,Hurricane,25526,Hurricane,25526,Yes participating without using any Provision or the CEO,1228,427,
WV,Hurricane Middle,540120000927,PUTNAM COUNTY SCHOOLS,5401200,Hurricane,25526,Hurricane,25526,Yes participating without using any Provision or the CEO,838,321,
WV,Hurricane Town Elementary,540120000925,PUTNAM COUNTY SCHOOLS,5401200,Hurricane,25526,Hurricane,25526,Yes under Community Eligibility Option (CEO),296,143,
VA,Hurt Park Elementary,510330001423,Roanoke City Public Schools,5103300,Roanoke,24016,Roanoke,24016,Yes under Community Eligibility Option (CEO),334,331,339
WI,Hustisford High,550678000738,Hustisford School District,5506780,Hustisford,53034,Hustisford,53034,Yes participating without using any Provision or the CEO,156,,37
VA,Hutchison Elementary,510126000460,Fairfax County Public Schools,5101260,Herndon,20170,Herndon,20170,Yes under Community Eligibility Option (CEO),1015,896,896
VA,Hutchison Farm Elementary,510225002286,Loudoun County Public Schools,5102250,South Riding,20152,South Riding,20152,Yes participating without using any Provision or the CEO,660,191,216
WA,Hutton Elementary,530825001382,Spokane School District,5308250,Spokane,99203,Spokane,99203,Yes under Community Eligibility Option (CEO),474,115,133
VA,Hybla Valley Elementary,510126000503,Fairfax County Public Schools,5101260,Alexandria,22306,Alexandria,22306,Yes under Community Eligibility Option (CEO),891,858,858
VT,Hyde Park Elementary School,500040100161,Lamoille North Modified Union School District #058A,5000401,Hyde Park,05655,Hyde Park,05655,Yes under Community Eligibility Option (CEO),202,,105
VA,I.C. Norcom High,510300001250,Portsmouth City Public Schools,5103000,Portsmouth,23704,Portsmouth,23704,Yes under Community Eligibility Option (CEO),1027,1024,1028
WV,Iaeger Elementary School,540081001247,MCDOWELL COUNTY SCHOOLS,5400810,Iaeger,24844,Iaeger,24844,Yes under Community Eligibility Option (CEO),221,148,
WV,Ice Mountain Elementary School,540042001615,HAMPSHIRE COUNTY SCHOOLS,5400420,Slanesville,25444,Slanesville,25444,,,,
WA,Icicle River Middle School,530095000553,Cascade School District,5300950,Leavenworth,98826,Leavenworth,98826,Yes participating without using any Provision or the CEO,266,91,125
WA,Ida Nason Aronica Elementary,530246003887,Ellensburg School District,5302460,Ellensburg,98926,Ellensburg,98926,Yes under Community Eligibility Option (CEO),347,191,223
WI,IDEAL,550960002493,Milwaukee School District,5509600,Milwaukee,53221,Milwaukee,53221,Yes under Community Eligibility Option (CEO),216,,207
WA,Idlewild Elementary School,530141000258,Clover Park School District,5301410,Lakewood,98498,Lakewood,98498,Yes participating without using any Provision or the CEO,435,173,250
WI,iForward,550567002704,Grantsburg School District,5505670,Grantsburg,54840,Grantsburg,54840,No,881,,536
WA,Ignite Family Academy,530585003803,North Thurston Public Schools,5305850,Lacey,98516,Lacey,98516,No,93,14,14
WA,iGrad Academy,530594003474,Oak Harbor School District,5305940,Oak Harbor,98277,Oak Harbor,98277,No,22,13,16
WA,Ilalko Elementary School,530030000698,Auburn School District,5300300,AUBURN,98092,AUBURN,98092,Yes under Community Eligibility Option (CEO),479,274,303
WI,iLEAD Charter Sch,550885002863,Mauston School District,5508850,Mauston,53948,Mauston,53948,Yes participating without using any Provision or the CEO,92,,58
WA,Illahee Elementary School,530270002877,Evergreen School District (Clark),5302700,Camas,98607,Camas,98607,Yes under Community Eligibility Option (CEO),387,89,98
WA,Illahee Middle School,530282000437,Federal Way School District,5302820,FEDERAL WAY,98003,FEDERAL WAY,98003,Yes under Community Eligibility Option (CEO),622,412,482
WA,Ilwaco High School,530606002528,Ocean Beach School District,5306060,Ilwaco,98624,Ilwaco,98624,Yes under Community Eligibility Option (CEO),307,161,196
WA,Image Elementary School,530270000420,Evergreen School District (Clark),5302700,Vancouver,98682,Vancouver,98682,Yes under Community Eligibility Option (CEO),453,296,310
WA,Impact | Black River Elementary,531017203905,Impact | Black River Elementary,5310172,Renton,98058,Renton,98058,No,129,68,88
WA,Impact | Salish Sea Elementary,530034803749,Impact | Salish Sea Elementary,5300348,Tukwila,98168,Tukwila,98168,Yes participating without using any Provision or the CEO,307,170,218
WA,Impact Public Schools,530034503653,Impact | Puget Sound Elementary,5300345,Tukwila,98168,Tukwila,98168,Yes participating without using any Provision or the CEO,478,271,379
WA,Impact Public Schools,530035403782,Impact | Commencement Bay Elementary,5300354,Tacoma,98404,Tacoma,98404,Yes participating without using any Provision or the CEO,256,136,190
WA,IMPACT Reengagement Program,530462003592,Lynden School District,5304620,Lynden,98264,Lynden,98264,No,0,,
WA,Inchelium Elementary School,530000202871,Inchelium School District,5300002,Inchelium,99138,Inchelium,99138,Yes under Community Eligibility Option (CEO),85,57,74
WA,Inchelium High School,530000200568,Inchelium School District,5300002,Inchelium,99138,Inchelium,99138,Yes under Community Eligibility Option (CEO),63,35,56
WA,Inchelium Middle School,530000202870,Inchelium School District,5300002,Inchelium,99138,Inchelium,99138,Yes under Community Eligibility Option (CEO),43,21,38
VA,Independence Elementary,510169000696,Grayson County Public Schools,5101690,Independence,24348,Independence,24348,Yes under Community Eligibility Option (CEO),301,277,277
WI,Independence Elementary,550681000739,Independence School District,5506810,Independence,54747,Independence,54747,Yes participating without using any Provision or the CEO,189,,152
WI,Independence High,550681000740,Independence School District,5506810,Independence,54747,Independence,54747,Yes participating without using any Provision or the CEO,145,,85
VA,Independence High,510225003061,Loudoun County Public Schools,5102250,Ashburn,20148,Ashburn,20148,Yes participating without using any Provision or the CEO,2073,176,195
WV,Independence High School,540123000958,RALEIGH COUNTY SCHOOLS,5401230,Sophia,25921,Sophia,25921,Yes participating without using any Provision or the CEO,592,345,
VA,Independence Middle,510169002189,Grayson County Public Schools,5101690,Independence,24348,Independence,24348,Yes under Community Eligibility Option (CEO),295,275,275
WI,Independence Middle,550681002990,Independence School District,5506810,Independence,54747,Independence,54747,Yes participating without using any Provision or the CEO,88,,50
VA,Independence Middle,510384001690,Virginia Beach City Public Schools,5103840,Virginia Beach,23455,Virginia Beach,23455,Yes participating without using any Provision or the CEO,1208,515,578
WV,Independence Middle School,540123000779,RALEIGH COUNTY SCHOOLS,5401230,Coal City,25823,Sophia,25921,Yes participating without using any Provision or the CEO,444,284,
VA,Independence Nontraditional - High School,510313002459,Prince William County Public Schools,5103130,Manassas,20112,Manassas,20112,No,,,
VA,Independence Nontraditional Center,510313001302,Prince William County Public Schools,5103130,Manassas,20112,Manassas,20112,Yes under Community Eligibility Option (CEO),,,
VA,Independence Nontraditional School - Middle,510009202362,Independence Nontraditional School - Middle,5100092,Manassas,20112,Manassas,20112,No,,,
WA,Independent Scholar,530744002908,Riverside School District,5307440,Chattaroy,99003,Chattaroy,99003,Yes participating without using any Provision or the CEO,98,37,57
WA,Index Elementary School District 63,530372000569,Index Elementary School District 63,5303720,Index,98256,Index,98256,Yes participating without using any Provision or the CEO,23,4,8
WI,Indian Hill School,550477000515,Maple Dale-Indian Hill School District,5504770,River Hills,53217,River Hills,53217,Yes participating without using any Provision or the CEO,221,,30
VA,Indian Hollow Elementary,510147002121,Frederick County Public Schools,5101470,Winchester,22603,Winchester,22603,Yes under Community Eligibility Option (CEO),383,268,268
VA,Indian Lakes Elementary,510384001880,Virginia Beach City Public Schools,5103840,Virginia Beach,23464,Virginia Beach,23464,Yes participating without using any Provision or the CEO,494,161,197
WI,Indian Mound Middle,550891001036,McFarland School District,5508910,McFarland,53558,McFarland,53558,Yes participating without using any Provision or the CEO,545,,97
WY,Indian Paintbrush  Elementary,560073000004,Albany County School District #1,5600730,Laramie,82072,Laramie,82072,Yes participating without using any Provision or the CEO,227,45,64
VA,Indian River High,510081000299,Chesapeake City Public Schools,5100810,Chesapeake,23325,Chesapeake,23325,Yes under Community Eligibility Option (CEO),1695,1400,1400
VA,Indian River Middle,510081000300,Chesapeake City Public Schools,5100810,Chesapeake,23325,Chesapeake,23325,Yes under Community Eligibility Option (CEO),763,622,622
WA,Indian Trail Elementary,530825001383,Spokane School District,5308250,Spokane,99208,Spokane,99208,Yes under Community Eligibility Option (CEO),290,82,103
WI,Indian Trail High School and Academy,550732001461,Kenosha School District,5507320,Kenosha,53144,Kenosha,53144,Yes under Community Eligibility Option (CEO),2001,,712
VA,Indian Valley Elementary,510135000620,Floyd County Public Schools,5101350,Radford,24141,Radford,24141,Yes under Community Eligibility Option (CEO),128,100,100
WA,Individualized Graduation & Degree Program,530396003382,Kent School District,5303960,Kent,98030,Kent,98030,No,454,241,302
WA,Industrial Design Engineering and Arts,530870003575,Tacoma School District,5308700,Tacoma,98444,Tacoma,98444,Yes under Community Eligibility Option (CEO),382,165,196
WA,Inglemoor HS,530591000884,Northshore School District,5305910,Kenmore,98028,Kenmore,98028,Yes participating without using any Provision or the CEO,1475,222,315
VA,Ingleside Elementary,510267001100,Norfolk City Public Schools,5102670,Norfolk,23502,Norfolk,23502,Yes under Community Eligibility Option (CEO),558,555,562
WA,Inglewood Middle School,530423002435,Lake Washington School District,5304230,Sammamish,98074,Sammamish,98074,Yes participating without using any Provision or the CEO,1213,38,54
WA,Ingraham High School,530771001187,Seattle School District No. 1,5307710,SEATTLE,98133,SEATTLE,98133,Yes participating without using any Provision or the CEO,1413,334,417
VA,Innovation Elementary,510027001067,Arlington County Public Schools,5100270,Arlington,22201,Arlington,22201,Yes participating without using any Provision or the CEO,496,161,189
VA,Innovation Elementary,510313003125,Prince William County Public Schools,5103130,Manassas,20112,Manassas,20112,Yes under Community Eligibility Option (CEO),477,454,454
WA,Innovation Heights Academy,530354002967,Highline School District,5303540,Burien,98168,Burien,98168,Yes under Community Eligibility Option (CEO),79,59,60
WA,Innovation Lab High School,530591003747,Northshore School District,5305910,Bothell,98021,Bothell,98021,Yes participating without using any Provision or the CEO,248,25,30
WI,Innovations STEM Academy,551416003001,Sparta Area School District,5514160,Sparta,54656,Sparta,54656,Yes participating without using any Provision or the CEO,88,,3
WI,Innovative and Alternative Middle,550852002909,Madison Metropolitan School District,5508520,Madison,53703,Madison,53703,No,0,,
WI,Innovative High,550852003349,Madison Metropolitan School District,5508520,Madison,53703,Madison,53703,No,139,,111
WA,Insight School of WA Open Doors Program,530702003665,Quillayute Valley School District,5307020,Tacoma,98409,Tacoma,98409,No,8,,
WA,Insight School of Washington,530702003078,Quillayute Valley School District,5307020,Forks,98331,Forks,98331,No,2454,979,1578
WI,Insight School of Wisconsin High,550891003067,McFarland School District,5508910,McFarland,53558,McFarland,53558,No,150,,101
VT,Integrated Arts Academy at H. O. Wheeler,500282000073,Burlington School District,5002820,Burlington,05401,Burlington,05401,Yes under Community Eligibility Option (CEO),251,,153
VA,Integration Station,510027003068,Arlington County Public Schools,5100270,Arlington,22203,Arlington,22203,No,31,,
VA,Interagency Alternative Secondary Center,510126000572,Fairfax County Public Schools,5101260,Fairfax,22031,Fairfax,22031,No,,,
WA,Interagency Detention School,530771002928,Seattle School District No. 1,5307710,SEATTLE,98122,SEATTLE,98122,No,30,15,15
WA,Interagency Open Doors,530771003505,Seattle School District No. 1,5307710,Seattle,98118,Seattle,98118,Yes under Community Eligibility Option (CEO),122,53,54
WA,Interagency Programs,530771001365,Seattle School District No. 1,5307710,SEATTLE,98134,SEATTLE,98124,Yes under Community Eligibility Option (CEO),242,161,168
WA,Intergenerational High School,530035103831,Intergenerational High School,5300351,Bellingham,98226,Bellingham,98226,No,69,32,46
WA,Interlake Senior High School,530039000072,Bellevue School District,5300390,Bellevue,98008,Bellevue,98008,Yes participating without using any Provision or the CEO,1604,328,434
WA,International Community School,530423002568,Lake Washington School District,5304230,Kirkland,98033,Kirkland,98033,Yes participating without using any Provision or the CEO,406,7,12
WA,International School,530039003149,Bellevue School District,5300390,Bellevue,98005,Bellevue,98005,Yes participating without using any Provision or the CEO,597,36,48
WA,Internet Academy,530282002638,Federal Way School District,5302820,Federal Way,98003,Federal Way,98003,No,391,196,214
WA,Internet Pasco Academy of Learning,530657003547,Pasco School District,5306570,Pasco,99301,Pasco,99301,No,52,24,32
WV,Inwood Primary School,540006000021,BERKELEY COUNTY SCHOOLS,5400060,Inwood,25428,Inwood,25428,Yes participating without using any Provision or the CEO,175,80,
WI,Iola-Scandinavia Elementary,550684000741,Iola-Scandinavia School District,5506840,Iola,54945,Iola,54945,Yes participating without using any Provision or the CEO,299,,114
WI,Iola-Scandinavia High,550684000742,Iola-Scandinavia School District,5506840,Iola,54945,Iola,54945,Yes participating without using any Provision or the CEO,283,,85
WI,Iowa-Grant Elementary/Middle,550687000744,Iowa-Grant School District,5506870,Livingston,53554,Livingston,53554,Yes participating without using any Provision or the CEO,455,,185
WI,Iowa-Grant High,550687000745,Iowa-Grant School District,5506870,Livingston,53554,Livingston,53554,Yes participating without using any Provision or the CEO,212,,77
VT,Irasburg Village School,500043600163,Lake Region Union Elementary Middle School District,5000436,Irasburg,05845,Irasburg,05845,Yes under Community Eligibility Option (CEO),69,,41
WA,Irene Reither Elementary School,530501000766,Meridian School District,5305010,Everson,98226,Everson,98226,Yes participating without using any Provision or the CEO,748,216,284
WI,Iron River Elementary,550864000983,Maple School District,5508640,Iron River,54847,Iron River,54847,Yes participating without using any Provision or the CEO,101,,34
WI,Irving Elementary,551626002107,West Allis-West Milwaukee School District,5516260,West Allis,53227,West Allis,53227,Yes under Community Eligibility Option (CEO),376,,188
VA,Irving Middle,510126000504,Fairfax County Public Schools,5101260,Springfield,22152,Springfield,22152,Yes participating without using any Provision or the CEO,1215,167,192
VA,ISEAP Program,510189002844,Henrico County Public Schools,5101890,Highland Springs,23075,Highland Springs,23075,No,,,
WI,Island City Virtual Academy,550309002871,Cumberland School District,5503090,Cumberland,54829,Cumberland,54829,No,47,,20
WA,Island County Corrections Facility Ed Program,530180003350,Coupeville School District,5301800,Coupeville,98239,Coupeville,98239,No,0,,
VA,Island Creek Elementary,510126002334,Fairfax County Public Schools,5101260,Alexandria,22315,Alexandria,22315,Yes participating without using any Provision or the CEO,722,86,98
WA,Island Juvenile Detention Education Program,530180003266,Coupeville School District,5301800,Coupeville,98239,Coupeville,98239,No,0,,
WA,Island Park Elementary,530498000758,Mercer Island School District,5304980,Mercer Island,98040,Mercer Island,98040,Yes participating without using any Provision or the CEO,361,3,7
WA,Island View Elementary,530015000018,Anacortes School District,5300150,Anacortes,98221,Anacortes,98221,Yes participating without using any Provision or the CEO,463,143,152
WA,Islander Middle School,530498000764,Mercer Island School District,5304980,Mercer Island,98040,Mercer Island,98040,Yes participating without using any Provision or the CEO,938,59,70
WA,Isom Elementary School,530462002260,Lynden School District,5304620,LYNDEN,98264,LYNDEN,98264,Yes participating without using any Provision or the CEO,414,150,188
WA,Issaquah High School,530375000574,Issaquah School District,5303750,ISSAQUAH,98027,ISSAQUAH,98027,Yes participating without using any Provision or the CEO,2452,294,377
WA,Issaquah Middle School,530375000573,Issaquah School District,5303750,ISSAQUAH,98027,ISSAQUAH,98027,Yes participating without using any Provision or the CEO,768,158,215
WA,Issaquah Preschool Academy,530375003167,Issaquah School District,5303750,Issaquah,98029,Issaquah,98029,No,50,,
WA,Issaquah Special Services,530375001490,Issaquah School District,5303750,ISSAQUAH,98029,ISSAQUAH,98029,No,100,10,11
WA,Issaquah Valley Elementary,530375000575,Issaquah School District,5303750,ISSAQUAH,98027,ISSAQUAH,98027,Yes participating without using any Provision or the CEO,620,140,165
WI,Isthmus Montessori Academy Public,550008203085,Isthmus Montessori Academy Inc,5500082,Madison,53704,Madison,53704,Yes participating without using any Provision or the CEO,220,,9
WI,Ithaca Elementary,550696000751,Ithaca School District,5506960,Richland Center,53581,Richland Center,53581,Yes participating without using any Provision or the CEO,150,,80
WI,Ithaca High,550696000752,Ithaca School District,5506960,Richland Center,53581,Richland Center,53581,Yes participating without using any Provision or the CEO,128,,51
WI,Ithaca Middle,550696000753,Ithaca School District,5506960,Richland Center,53581,Richland Center,53581,Yes participating without using any Provision or the CEO,74,,36
VA,Ivy Elementary,510009000028,Albemarle County Public Schools,5100090,Charlottesville,22901,Charlottesville,22901,Yes participating without using any Provision or the CEO,352,31,37
WI,Ixonia Elementary,551089001419,Oconomowoc Area School District,5510890,Ixonia,53036,Ixonia,53036,Yes participating without using any Provision or the CEO,265,,51
WI,J C McKenna Middle,550444000479,Evansville Community School District,5504440,Evansville,53536,Evansville,53536,Yes participating without using any Provision or the CEO,362,,88
WA,J M Weatherwax High School,530003000007,Aberdeen School District,5300030,Aberdeen,98520,Aberdeen,98520,Yes under Community Eligibility Option (CEO),935,536,591
VA,J. Blaine Blayton Elementary,510402002815,Williamsburg-James City County Public Schools,5104020,Williamsburg,23188,Williamsburg,23188,Yes participating without using any Provision or the CEO,495,191,214
VT,J. F. Kennedy Elementary School,500936000388,Winooski Incorporated School District,5009360,Winooski,05404,Winooski,05404,Yes under Community Eligibility Option (CEO),408,,299
VA,J. Frank Hillyard Middle,510339001498,Rockingham County Public Schools,5103390,Broadway,22815,Broadway,22815,Yes participating without using any Provision or the CEO,642,286,315
VT,J. J. Flynn School,500282000068,Burlington School District,5002820,Burlington,05401,Burlington,05401,Yes under Community Eligibility Option (CEO),310,,172
VA,J. Lupton Simpson Middle,510225000921,Loudoun County Public Schools,5102250,Leesburg,20175,Leesburg,20175,Yes participating without using any Provision or the CEO,874,213,239
VA,J. Michael Lunsford Middle,510225002853,Loudoun County Public Schools,5102250,Chantilly,20152,Chantilly,20152,Yes participating without using any Provision or the CEO,1235,177,202
VA,J.A. Chalkley Elementary,510084000334,Chesterfield County Public Schools,5100840,Chesterfield,23832,Chesterfield,23832,Yes under Community Eligibility Option (CEO),868,681,681
VA,J.B. Fisher Elementary,510324001863,Richmond City Public Schools,5103240,Richmond,23235,Richmond,23235,Yes under Community Eligibility Option (CEO),278,275,277
VA,J.B. Watkins Elementary,510084000335,Chesterfield County Public Schools,5100840,Midlothian,23114,Midlothian,23114,Yes participating without using any Provision or the CEO,831,144,155
VA,J.E.J. Moore Middle,510309001276,Prince George County Public Schools,5103090,Disputanta,23842,Disputanta,23842,Yes participating without using any Provision or the CEO,1395,430,526
VA,J.G. Hening Elementary,510084000336,Chesterfield County Public Schools,5100840,North Chesterfield,23234,North Chesterfield,23234,Yes under Community Eligibility Option (CEO),877,672,672
VA,J.I. Burton High,510276001162,Norton City Public Schools,5102760,Norton,24273,Norton,24273,Yes under Community Eligibility Option (CEO),316,311,311
VA,J.L. Francis Elementary,510324001378,Richmond City Public Schools,5103240,Richmond,23224,Richmond,23224,Yes under Community Eligibility Option (CEO),509,506,506
VA,J.W. Adams Combined,510408001790,Wise County Public Schools,5104080,Pound,24279,Pound,24279,Yes under Community Eligibility Option (CEO),512,438,438
VA,J.W. Alvey Elementary,510313002417,Prince William County Public Schools,5103130,Haymarket,20169,Haymarket,20169,Yes participating without using any Provision or the CEO,570,41,49
WI,Jack Young Middle,550081000102,Baraboo School District,5500810,Baraboo,53913,Baraboo,53913,Yes participating without using any Provision or the CEO,571,,304
WI,Jackson Correctional Institution,550003501970,Wisconsin Department of Corrections,5500035,Black River Falls,54615,Black River Falls,54615,No,0,,
VA,Jackson Davis Elementary,510189000812,Henrico County Public Schools,5101890,Richmond,23229,Richmond,23229,Yes participating without using any Provision or the CEO,529,225,247
WI,Jackson Elementary,551629002131,West Bend School District,5516290,Jackson,53037,Jackson,53037,Yes participating without using any Provision or the CEO,312,,77
WI,Jackson Elementary,551365001786,Sheboygan Area School District,5513650,Sheboygan,53081,Sheboygan,53081,Yes under Community Eligibility Option (CEO),308,,172
WI,Jackson Elementary,550960001261,Milwaukee School District,5509600,Milwaukee,53206,Milwaukee,53206,Yes under Community Eligibility Option (CEO),216,,207
WI,Jackson Elementary,550861000974,Manitowoc School District,5508610,Manitowoc,54220,Manitowoc,54220,Yes under Community Eligibility Option (CEO),353,,161
WI,Jackson Elementary,550582000625,Green Bay Area Public School District,5505820,Green Bay,54304,Green Bay,54304,Yes under Community Eligibility Option (CEO),372,,245
WY,Jackson Elementary,560522000575,Fremont County School District #25,5605220,Riverton,82501,Riverton,85201,Yes participating without using any Provision or the CEO,152,80,96
WY,Jackson Elementary,560583000313,Teton County School District #1,5605830,Jackson,83001,Jackson,83001,Yes participating without using any Provision or the CEO,303,44,69
WI,Jackson Elementary,550702000763,Janesville School District,5507020,Janesville,53546,Janesville,53546,Yes under Community Eligibility Option (CEO),329,,276
WI,Jackson Elementary,550429002529,Elkhorn Area School District,5504290,Elkhorn,53121,Elkhorn,53121,Yes participating without using any Provision or the CEO,500,,204
WA,Jackson Elementary School,530267000401,Everett School District,5302670,Everett,98201,Everett,98201,Yes under Community Eligibility Option (CEO),313,160,212
WY,Jackson Hole High School,560583000335,Teton County School District #1,5605830,Jackson,83001,Jackson,83001,Yes participating without using any Provision or the CEO,866,129,179
WY,Jackson Hole Middle School,560583000336,Teton County School District #1,5605830,Jackson,83001,Jackson,83001,Yes participating without using any Provision or the CEO,664,90,150
VA,Jackson Memorial Elementary,510411001799,Wythe County Public Schools,5104110,Austinville,24312,Austinville,24312,Yes under Community Eligibility Option (CEO),220,169,169
VA,Jackson Middle,510126000530,Fairfax County Public Schools,5101260,Falls Church,22042,Falls Church,22042,Yes participating without using any Provision or the CEO,962,450,515
WV,Jackson Middle School,540162001156,WOOD COUNTY SCHOOLS,5401620,Vienna,26105,Vienna,26105,Yes under Community Eligibility Option (CEO),476,225,
VA,Jackson P. Burley Middle,510009000024,Albemarle County Public Schools,5100090,Charlottesville,22903,Charlottesville,22903,Yes participating without using any Provision or the CEO,551,234,255
VA,Jackson River Governor's School,510006302563,Jackson River Governor's School,5100063,Clifton Forge,24422,Clifton Forge,24422,No,,,
VA,Jackson River Tech Ctr,510015203122,Alleghany Highlands Public Schools,5100152,Covington,24426,Covington,24426,No,,,
VA,Jackson-Via Elementary,510078000276,Charlottesville City Public Schools,5100780,Charlottesville,22903,Charlottesville,22903,Yes under Community Eligibility Option (CEO),351,348,386
VA,Jacob L. Adams Elementary,510189000813,Henrico County Public Schools,5101890,Richmond,23223,Richmond,23223,Yes under Community Eligibility Option (CEO),469,434,434
VA,Jacobs Road Elementary,510084002098,Chesterfield County Public Schools,5100840,Chesterfield,23832,Chesterfield,23832,Yes under Community Eligibility Option (CEO),742,574,574
VA,Jacox Elementary,510267001101,Norfolk City Public Schools,5102670,Norfolk,23504,Norfolk,23504,Yes under Community Eligibility Option (CEO),567,564,570
VT,Jamaica Village School,500044900165,West River Valley Union Education District #72A,5000449,Jamaica,05343,Jamaica,05343,Yes under Community Eligibility Option (CEO),17,,10
WA,James A. Taylor High School,530579002577,North Mason School District,5305790,Belfair,98528,Belfair,98528,Yes under Community Eligibility Option (CEO),62,30,32
WA,James Baldwin Elementary School,530771001225,Seattle School District No. 1,5307710,SEATTLE,98125,SEATTLE,98125,Yes under Community Eligibility Option (CEO),233,103,142
VA,James Blair Middle,510402003054,Williamsburg-James City County Public Schools,5104020,Williamsburg,23185,Williamsburg,23185,Yes under Community Eligibility Option (CEO),519,334,334
WI,James E Dottke Project-Based Learning High School,551626002490,West Allis-West Milwaukee School District,5516260,West Allis,53214,West Allis,53214,Yes under Community Eligibility Option (CEO),168,,102
VA,James G. Brumfield Elementary,510132002533,Fauquier County Public Schools,5101320,Warrenton,20186,Warrenton,20186,Yes participating without using any Provision or the CEO,514,171,188
VA,James H. Cary Intermediate,510120000420,Essex County Public Schools,5101200,Tappahannock,22560,Tappahannock,22560,Yes under Community Eligibility Option (CEO),331,328,333
VA,James K. Polk Elementary,510012000043,Alexandria City Public Schools,5100120,Alexandria,22304,Alexandria,22304,Yes under Community Eligibility Option (CEO),833,638,638
WI,James Madison Academic Campus,550960002700,Milwaukee School District,5509600,Milwaukee,53218,Milwaukee,53218,Yes under Community Eligibility Option (CEO),595,,521
WI,James Madison Elementary,551365001792,Sheboygan Area School District,5513650,Sheboygan,53081,Sheboygan,53081,Yes under Community Eligibility Option (CEO),338,,194
VA,James Madison Middle,510330001424,Roanoke City Public Schools,5103300,Roanoke,24015,Roanoke,24015,Yes under Community Eligibility Option (CEO),558,545,545
WA,James McGee Elementary,530657001860,Pasco School District,5306570,PASCO,99301,PASCO,99301,Yes under Community Eligibility Option (CEO),459,203,290
VA,James Monroe Elementary,510267002211,Norfolk City Public Schools,5102670,Norfolk,23508,Norfolk,23508,Yes under Community Eligibility Option (CEO),262,259,262
VA,James Monroe High,510151000661,Fredericksburg City Public Schools,5101510,Fredericksburg,22401,Fredericksburg,22401,Yes under Community Eligibility Option (CEO),1005,851,851
WV,James Monroe High School,540096000768,MONROE COUNTY SCHOOLS,5400960,Lindside,24951,Lindside,24951,Yes under Community Eligibility Option (CEO),477,229,
VA,James River Elementary,510402000705,Williamsburg-James City County Public Schools,5104020,Williamsburg,23185,Williamsburg,23185,Yes under Community Eligibility Option (CEO),445,289,289
VA,James River High,510084000766,Chesterfield County Public Schools,5100840,Midlothian,23113,Midlothian,23113,Yes participating without using any Provision or the CEO,1869,588,622
VA,James River High,510042000171,Botetourt County Public Schools,5100420,Buchanan,24066,Buchanan,24066,Yes participating without using any Provision or the CEO,461,140,155
WV,James Rumsey Technical Institute,540006001376,BERKELEY COUNTY SCHOOLS,5400060,Martinsburg,25403,Martinsburg,25403,No,,,
VA,James S. Russell Middle,510048000182,Brunswick County Public Schools,5100480,Lawrenceville,23868,Lawrenceville,23868,Yes under Community Eligibility Option (CEO),295,292,298
WA,James Sales Elementary,530294000477,Franklin Pierce School District,5302940,Tacoma,98444,Tacoma,98444,Yes under Community Eligibility Option (CEO),377,261,270
WA,James W Lintott Elementary School,530117003654,Chehalis School District,5301170,Chehalis,98532,Chehalis,98532,Yes under Community Eligibility Option (CEO),629,326,343
WI,James Williams Middle,551272001677,Rhinelander School District,5512720,Rhinelander,54501,Rhinelander,54501,Yes under Community Eligibility Option (CEO),472,,247
VA,James Wood High,510147000652,Frederick County Public Schools,5101470,Winchester,22603,Winchester,22603,Yes participating without using any Provision or the CEO,1463,466,500
VA,James Wood Middle,510147000523,Frederick County Public Schools,5101470,Winchester,22601,Winchester,22601,Yes under Community Eligibility Option (CEO),834,576,576
WI,James Wright Middle,550852000373,Madison Metropolitan School District,5508520,Madison,53713,Madison,53713,Yes under Community Eligibility Option (CEO),259,,175
VA,Jamestown Elementary,510027000097,Arlington County Public Schools,5100270,Arlington,22207,Arlington,22207,Yes participating without using any Provision or the CEO,465,11,16
VA,Jamestown High,510402001665,Williamsburg-James City County Public Schools,5104020,Williamsburg,23135,Williamsburg,23135,Yes participating without using any Provision or the CEO,1233,323,339
WA,Jane Addams Middle School,530771003467,Seattle School District No. 1,5307710,Seattle,98125,Seattle,98125,Yes participating without using any Provision or the CEO,834,236,294
