st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
CT,New Haven Academy,090279000547,New Haven School District,0902790,New Haven,06511,New Haven,06511,Yes under Community Eligibility Option (CEO),330,,216
FL,NEW HEIGHTS ELEMENTARY SCHOOL,120156001695,PINELLAS,1201560,ST PETERSBURG,33714,ST PETERSBURG,33714,Yes under Community Eligibility Option (CEO),659,466,502
FL,NEW HORIZONS ELEMENTARY SCHOOL,120150002630,PALM BEACH,1201500,WELLINGTON,33414,WELLINGTON,33414,Yes under Community Eligibility Option (CEO),773,302,334
FL,NEW HORIZONS LEARNING CENTER,120009003147,BAY,1200090,PANAMA CITY,32405,PANAMA CITY,32405,Yes under Community Eligibility Option (CEO),91,67,71
FL,NEW LEAF CENTER,120126003434,MARION,1201260,OCALA,34470,OCALA,34470,Yes under Community Eligibility Option (CEO),123,103,107
CT,New Lebanon School,090171000303,Greenwich School District,0901710,Greenwich,06830,Greenwich,06830,Yes under Community Eligibility Option (CEO),342,,197
CO,New Legacy Charter School,080002006661,State Charter School Institute,0800020,AURORA,80010,AURORA,80010,Yes under Community Eligibility Option (CEO),96,,71
FL,NEW LIFE CHARTER ACADEMY,120018008414,BROWARD,1200180,FORT LAUDERDALE,33312,FORT LAUDERDALE,33312,Yes under Community Eligibility Option (CEO),111,108,108
CT,New London High School,090282000595,New London School District,0902820,New London,06320,New London,06320,Yes under Community Eligibility Option (CEO),593,,537
CT,New London Visual and Performing Arts Magnet School,090282001919,New London School District,0902820,New London,06320,New London,06320,Yes under Community Eligibility Option (CEO),234,,202
CO,New Meridian High School,080537001374,St. Vrain Valley School District No. Re1J,0805370,LONGMONT,80501,LONGMONT,80501,Yes participating without using any Provision or the CEO,99,,52
CT,New Milford High School,090285000602,New Milford School District,0902850,New Milford,06776,New Milford,06776,Yes participating without using any Provision or the CEO,1207,,386
FL,NEW OPPORTUNITY EDUCATIONAL CENTER,120039010746,MIAMI-DADE,1200390,MIAMI,33147,MIAMI,33147,No,0,,
FL,NEW RENAISSANCE MIDDLE SCHOOL,120018003821,BROWARD,1200180,MIRAMAR,33025,MIRAMAR,33025,Yes under Community Eligibility Option (CEO),1038,578,581
FL,NEW RIVER ELEMENTARY SCHOOL,120153007289,PASCO,1201530,WESLEY CHAPEL,33545,WESLEY CHAPEL,33545,Yes under Community Eligibility Option (CEO),808,364,386
FL,NEW RIVER MIDDLE SCHOOL,120018000210,BROWARD,1200180,FORT LAUDERDALE,33312,FORT LAUDERDALE,33312,Yes under Community Eligibility Option (CEO),1589,831,832
FL,NEW SMYRNA BEACH HIGH SCHOOL,120192001990,VOLUSIA,1201920,NEW SMYRNA BEACH,32168,NEW SMYRNA BEACH,32168,Yes under Community Eligibility Option (CEO),1738,691,751
FL,NEW SMYRNA BEACH MIDDLE SCHOOL,120192002419,VOLUSIA,1201920,NEW SMYRNA BEACH,32168,NEW SMYRNA BEACH,32168,Yes under Community Eligibility Option (CEO),969,511,544
FL,NEW SPRINGS SCHOOLS,120087008052,HILLSBOROUGH,1200870,TAMPA,33612,TAMPA,33612,Yes under Community Eligibility Option (CEO),384,380,380
CO,New Summit Charter Academy,080192006745,Academy School District No. 20 in the county of El Paso an,0801920,COLORADO SPRINGS,80920,COLORADO SPRINGS,80920,Yes participating without using any Provision or the CEO,637,,207
CO,New Vision Charter School,080540002006,Thompson School District R-2J,0805400,LOVELAND,80538,LOVELAND,80538,Yes participating without using any Provision or the CEO,1006,,298
CO,New Vista High School,080249000465,Boulder Valley School District No. Re2,0802490,BOULDER,80302,BOULDER,80302,Yes participating without using any Provision or the CEO,319,,84
FL,NEW WORLD SCHOOL OF THE ARTS,120039002810,MIAMI-DADE,1200390,MIAMI,33132,MIAMI,33132,Yes under Community Eligibility Option (CEO),465,118,128
DE,Newark Charter School,100001500112,Newark Charter School,1000015,Newark,19711,Newark,19711,Yes participating without using any Provision or the CEO,3047,294,
DE,Newark High School,100020000238,Christina School District,1000200,Newark,19711,Newark,19711,Yes participating without using any Provision or the CEO,1055,355,
FL,NEWBERRY ELEMENTARY SCHOOL,120003000033,ALACHUA,1200030,NEWBERRY,32669,NEWBERRY,32669,Yes under Community Eligibility Option (CEO),645,274,295
FL,NEWBERRY HIGH SCHOOL,120003000019,ALACHUA,1200030,NEWBERRY,32669,NEWBERRY,32669,Yes participating without using any Provision or the CEO,750,304,371
CT,Newfield School,090432000860,Stamford School District,0904320,Stamford,06905,Stamford,06905,Yes under Community Eligibility Option (CEO),543,,264
CT,Newington High School,090288000610,Newington School District,0902880,Newington,06111,Newington,06111,Yes participating without using any Provision or the CEO,1284,,458
CO,Newlon Elementary School,080336000388,School District No. 1 in the county of Denver and State of C,0803360,DENVER,80219,DENVER,80219,Yes under Community Eligibility Option (CEO),273,,257
FL,NEWSOME HIGH SCHOOL,120087004091,HILLSBOROUGH,1200870,LITHIA,33547,LITHIA,33547,Yes participating without using any Provision or the CEO,3340,435,592
CO,Newton Middle School,080531000885,Littleton School District No. 6 in the county of Arapahoe,0805310,CENTENNIAL,80122,CENTENNIAL,80122,Yes participating without using any Provision or the CEO,784,,96
CT,Newtown High School,090291000615,Newtown School District,0902910,Sandy Hook,06482,Sandy Hook,06482,Yes participating without using any Provision or the CEO,1276,,165
CT,Newtown Middle School,090291000616,Newtown School District,0902910,Newtown,06470,Newtown,06470,Yes participating without using any Provision or the CEO,610,,97
CT,Niantic Center School,090132000227,East Lyme School District,0901320,Niantic,06357,Niantic,06357,Yes participating without using any Provision or the CEO,190,,40
FL,NIBLACK ELEMENTARY SCHOOL,120036000365,COLUMBIA,1200360,LAKE CITY,32055,LAKE CITY,32055,Yes under Community Eligibility Option (CEO),307,287,287
FL,NICEVILLE SENIOR HIGH SCHOOL,120138001333,OKALOOSA,1201380,NICEVILLE,32578,NICEVILLE,32578,Yes participating without using any Provision or the CEO,1998,269,361
CT,Nichols School,090444000894,Stratford School District,0904440,Stratford,06614,Stratford,06614,Yes under Community Eligibility Option (CEO),408,,180
FL,NICKLAUS CHILDREN'S HOSPITAL,120039007591,MIAMI-DADE,1200390,MIAMI,33147,MIAMI,33147,No,13,5,5
CO,Nikola Tesla Education Opportunity Center,080306000232,Colorado Springs School District No. 11 in the county of E,0803060,COLORADO SPRINGS,80909,COLORADO SPRINGS,80909,Yes under Community Eligibility Option (CEO),275,,216
FL,NINA HARRIS ESE CENTER,120156001646,PINELLAS,1201560,PINELLAS PARK,33781,PINELLAS PARK,33781,Yes under Community Eligibility Option (CEO),144,56,60
CO,Nisley Elementary School,080435000616,Mesa County Valley School District No. 51,0804350,GRAND JUNCTION,81501,GRAND JUNCTION,81501,Yes under Community Eligibility Option (CEO),350,,296
CO,Niwot Elementary School,080537000917,St. Vrain Valley School District No. Re1J,0805370,NIWOT,80503,NIWOT,80503,Yes participating without using any Provision or the CEO,407,,35
CO,Niwot High School,080537000918,St. Vrain Valley School District No. Re1J,0805370,NIWOT,80503,NIWOT,80503,Yes participating without using any Provision or the CEO,1466,,360
CT,Noah Wallace School,090156000275,Farmington School District,0901560,Farmington,06032,Farmington,06032,Yes participating without using any Provision or the CEO,337,,80
FL,NOB HILL ELEMENTARY SCHOOL,120018000283,BROWARD,1200180,SUNRISE,33322,SUNRISE,33322,Yes under Community Eligibility Option (CEO),519,246,246
FL,NOCATEE ELEMENTARY SCHOOL,120042000625,DESOTO,1200420,NOCATEE,34268,NOCATEE,34268,Yes under Community Eligibility Option (CEO),416,320,338
FL,NON SCHOOL PK,120105007924,LAKE,1201050,TAVARES,32778,TAVARES,32778,No,4,,
FL,NON-ENROLLED PK EXCEPTIONAL ED PROGRAM,120084007787,HIGHLANDS,1200840,SEBRING,33870,SEBRING,33870,Yes participating without using any Provision or the CEO,10,3,3
CT,Nonnewaug High School,090353600745,Regional School District 14,0903536,Woodbury,06798,Woodbury,06798,Yes participating without using any Provision or the CEO,652,,142
FL,NONSCHOOL EXCEPTIONAL EDUCATION,120105002331,LAKE,1201050,TAVARES,32778,TAVARES,32778,No,24,3,3
FL,NORCREST ELEMENTARY SCHOOL,120018000184,BROWARD,1200180,POMPANO BEACH,33064,POMPANO BEACH,33064,Yes under Community Eligibility Option (CEO),677,387,387
CT,Norfeldt School,090492001019,West Hartford School District,0904920,West Hartford,06117,West Hartford,06117,Yes participating without using any Provision or the CEO,355,,51
FL,NORLAND ELEMENTARY SCHOOL,120039000473,MIAMI-DADE,1200390,MIAMI,33169,MIAMI,33169,Yes under Community Eligibility Option (CEO),536,382,400
FL,NORLAND MIDDLE SCHOOL,120039000571,MIAMI-DADE,1200390,MIAMI,33169,MIAMI,33169,Yes under Community Eligibility Option (CEO),642,399,422
CO,Norma Anderson Early Learning Center,080480006882,Jefferson County School District No. R-1,0804800,WHEAT RIDGE,80033,WHEAT RIDGE,80033,Yes participating without using any Provision or the CEO,71,,26
FL,NORMA BUTLER BOSSARD ELEMENTARY SCHOOL,120039006302,MIAMI-DADE,1200390,MIAMI,33196,MIAMI,33196,Yes under Community Eligibility Option (CEO),1018,488,524
FL,NORMAN S. EDELCUP/SUNNY ISLES BEACH K-8,120039007533,MIAMI-DADE,1200390,SUNNY ISLES BEACH,33160,SUNNY ISLES BEACH,33160,Yes under Community Eligibility Option (CEO),1736,559,601
CO,Normandy Elementary School,080480000759,Jefferson County School District No. R-1,0804800,LITTLETON,80128,LITTLETON,80128,Yes participating without using any Provision or the CEO,255,,50
FL,NORMANDY VILLAGE ELEMENTARY SCHOOL,120048000746,DUVAL,1200480,JACKSONVILLE,32210,JACKSONVILLE,32210,Yes under Community Eligibility Option (CEO),488,374,374
FL,NORTH ANDREWS GARDENS ELEMENTARY SCHOOL,120018000181,BROWARD,1200180,OAKLAND PARK,33334,OAKLAND PARK,33334,Yes under Community Eligibility Option (CEO),754,450,450
CO,North Arvada Middle School,080480000760,Jefferson County School District No. R-1,0804800,ARVADA,80003,ARVADA,80003,Yes participating without using any Provision or the CEO,367,,226
FL,NORTH BAY HAVEN CAREER ACADEMY,120009007903,BAY,1200090,PANAMA CITY,32404,PANAMA CITY,32404,Yes participating without using any Provision or the CEO,882,148,195
FL,NORTH BAY HAVEN CHARTER ACADEMY ELEMENTARY SCHOOL,120009007896,BAY,1200090,PANAMA CITY,32404,PANAMA CITY,32404,Yes participating without using any Provision or the CEO,694,168,200
FL,NORTH BAY HAVEN CHARTER ACADEMY MIDDLE SCHOOL,120009007791,BAY,1200090,PANAMA CITY,32404,PANAMA CITY,32404,Yes participating without using any Provision or the CEO,525,129,175
FL,NORTH BEACH ELEMENTARY SCHOOL,120039000474,MIAMI-DADE,1200390,MIAMI BEACH,33140,MIAMI BEACH,33140,Yes under Community Eligibility Option (CEO),928,207,227
CT,North Branford High School,090297000621,North Branford School District,0902970,North Branford,06471,North Branford,06471,Yes participating without using any Provision or the CEO,439,,115
CT,North Branford Intermediate School,090297000622,North Branford School District,0902970,North Branford,06471,North Branford,06471,Yes participating without using any Provision or the CEO,355,,82
FL,NORTH BROWARD ACADEMY OF EXCELLENCE,120018003687,BROWARD,1200180,NORTH LAUDERDALE,33068,NORTH LAUDERDALE,33068,Yes participating without using any Provision or the CEO,640,315,499
FL,NORTH BROWARD ACADEMY OF EXCELLENCE MIDDLE,120018005458,BROWARD,1200180,NORTH LAUDERDALE,33068,NORTH LAUDERDALE,33068,Yes participating without using any Provision or the CEO,356,159,271
CT,North Canaan Elementary School,090300000626,North Canaan School District,0903000,North Canaan,06018,North Canaan,06018,Yes participating without using any Provision or the CEO,244,,104
FL,NORTH CENTRAL FLORIDA PUBLIC CHARTER SCHOOL,120003007948,ALACHUA,1200030,GAINESVILLE,32601,GAINESVILLE,32601,Yes under Community Eligibility Option (CEO),187,132,142
CO,North Conejos Alternative Program,080510006601,North Conejos School District No. Re1J,0805100,LAJARA,81140,LAJARA,81140,Yes under Community Eligibility Option (CEO),34,,25
FL,NORTH COUNTY CHARTER SCHOOL,120093003410,INDIAN RIVER,1200930,VERO BEACH,32967,VERO BEACH,32967,No,261,3,104
FL,NORTH COUNTY K-8 CENTER,120039000476,MIAMI-DADE,1200390,MIAMI GARDENS,33056,MIAMI GARDENS,33056,Yes under Community Eligibility Option (CEO),309,229,237
FL,NORTH DADE CENTER FOR MODERN LANGUAGES,120039002713,MIAMI-DADE,1200390,MIAMI GARDENS,33054,MIAMI GARDENS,33054,Yes under Community Eligibility Option (CEO),320,153,169
FL,NORTH DADE MIDDLE SCHOOL,120039000572,MIAMI-DADE,1200390,MIAMI GARDENS,33054,MIAMI GARDENS,33054,Yes under Community Eligibility Option (CEO),395,302,311
DE,North Dover Elementary School,100019000011,Capital School District,1000190,Dover,19904,Dover,19904,Yes under Community Eligibility Option (CEO),340,156,
FL,NORTH ELEMENTARY SCHOOL,120141002217,OKEECHOBEE,1201410,OKEECHOBEE,34972,OKEECHOBEE,34972,Yes under Community Eligibility Option (CEO),558,300,312
CT,North End Middle School,090483001115,Waterbury School District,0904830,Waterbury,06704,Waterbury,06704,Yes under Community Eligibility Option (CEO),734,,646
FL,NORTH FLORIDA TECHNICAL COLLEGE,120012000075,BRADFORD,1200120,STARKE,32091,STARKE,32091,No,0,,
FL,NORTH FORK ELEMENTARY SCHOOL,120018000228,BROWARD,1200180,FORT LAUDERDALE,33311,FORT LAUDERDALE,33311,Yes under Community Eligibility Option (CEO),413,348,348
CO,North Fork High School,080333000300,Delta County Joint District No. 50,0803330,HOTCHKISS,81419,HOTCHKISS,81419,Yes participating without using any Provision or the CEO,278,,148
CO,North Fork Montessori @ Crawford,080333000295,Delta County Joint District No. 50,0803330,CRAWFORD,81415,CRAWFORD,81415,Yes participating without using any Provision or the CEO,107,,69
CO,North Fork School of Integrated Studies,080333006667,Delta County Joint District No. 50,0803330,PAONIA,81428,PAONIA,81428,Yes participating without using any Provision or the CEO,119,,85
FL,NORTH FORT MYERS ACADEMY FOR THE ARTS,120108001158,LEE,1201080,NORTH FORT MYERS,33917,NORTH FORT MYERS,33917,Yes under Community Eligibility Option (CEO),1165,672,672
FL,NORTH FORT MYERS HIGH SCHOOL,120108001139,LEE,1201080,NORTH FORT MYERS,33903,NORTH FORT MYERS,33903,Yes under Community Eligibility Option (CEO),1831,675,675
FL,NORTH GARDENS HIGH SCHOOL,120039007984,MIAMI-DADE,1200390,MIAMI GARDENS,33055,MIAMI GARDENS,33055,No,432,33,34
DE,North Georgetown Elementary School,100068000067,Indian River School District,1000680,Georgetown,19947,Georgetown,19947,Yes participating without using any Provision or the CEO,723,166,
FL,NORTH GLADE ELEMENTARY SCHOOL,120039000477,MIAMI-DADE,1200390,MIAMI GARDENS,33055,MIAMI GARDENS,33055,Yes under Community Eligibility Option (CEO),220,132,136
FL,NORTH GRADE K-8,120150001515,PALM BEACH,1201500,LAKE WORTH,33460,LAKE WORTH,33460,Yes under Community Eligibility Option (CEO),785,476,500
CT,North Haven High School,090303000631,North Haven School District,0903030,North Haven,06473,North Haven,06473,Yes participating without using any Provision or the CEO,957,,262
CT,North Haven Middle School,090303000632,North Haven School District,0903030,North Haven,06473,North Haven,06473,Yes participating without using any Provision or the CEO,750,,180
FL,NORTH HIALEAH ELEMENTARY SCHOOL,120039000478,MIAMI-DADE,1200390,HIALEAH,33013,HIALEAH,33013,Yes under Community Eligibility Option (CEO),441,275,292
CO,North High School,080336000389,School District No. 1 in the county of Denver and State of C,0803360,DENVER,80211,DENVER,80211,Yes participating without using any Provision or the CEO,1635,,1051
CO,North High School Engagement Center,080336006569,School District No. 1 in the county of Denver and State of C,0803360,DENVER,80211,DENVER,80211,Yes under Community Eligibility Option (CEO),104,,86
FL,NORTH LAKELAND ELEMENTARY SCHOOL OF CHOICE,120159001716,POLK,1201590,LAKELAND,33805,LAKELAND,33805,Yes under Community Eligibility Option (CEO),637,504,504
FL,NORTH LAUDERDALE ELEMENTARY SCHOOL,120018000271,BROWARD,1200180,NORTH LAUDERDALE,33068,NORTH LAUDERDALE,33068,Yes under Community Eligibility Option (CEO),655,469,469
DE,North Laurel Early Learning Academy,100081000101,Laurel School District,1000810,Laurel,19956,Laurel,19956,Yes under Community Eligibility Option (CEO),234,97,
FL,NORTH MARION HIGH SCHOOL,120126001269,MARION,1201260,CITRA,32113,CITRA,32113,Yes under Community Eligibility Option (CEO),1259,747,810
FL,NORTH MARION MIDDLE SCHOOL,120126001279,MARION,1201260,CITRA,32113,CITRA,32113,Yes under Community Eligibility Option (CEO),772,500,527
CO,North Mesa Elementary School,080615001076,Pueblo County School District 70,0806150,PUEBLO,81006,PUEBLO,81006,Yes under Community Eligibility Option (CEO),415,,226
FL,NORTH MIAMI BEACH SENIOR HIGH,120039000609,MIAMI-DADE,1200390,NORTH MIAMI BEACH,33162,NORTH MIAMI BEACH,33162,Yes under Community Eligibility Option (CEO),1076,617,677
FL,NORTH MIAMI ELEMENTARY SCHOOL,120039000479,MIAMI-DADE,1200390,NORTH MIAMI,33161,NORTH MIAMI,33161,Yes under Community Eligibility Option (CEO),428,274,289
FL,NORTH MIAMI MIDDLE SCHOOL,120039000573,MIAMI-DADE,1200390,NORTH MIAMI,33161,NORTH MIAMI,33161,Yes under Community Eligibility Option (CEO),797,487,516
FL,NORTH MIAMI SENIOR HIGH SCHOOL,120039000610,MIAMI-DADE,1200390,NORTH MIAMI,33161,NORTH MIAMI,33161,Yes under Community Eligibility Option (CEO),1722,1024,1110
CT,North Mianus School,090171000304,Greenwich School District,0901710,Riverside,06878,Riverside,06878,Yes participating without using any Provision or the CEO,475,,11
CO,North Middle School,080306000256,Colorado Springs School District No. 11 in the county of E,0803060,COLORADO SPRINGS,80903,COLORADO SPRINGS,80903,Yes under Community Eligibility Option (CEO),594,,391
CO,North Middle School Health Sciences and Technology,080234000074,Aurora Joint District No. 28 of the counties of Adams and A,0802340,AURORA,80010,AURORA,80010,Yes under Community Eligibility Option (CEO),597,,545
CO,North Mor Elementary School,080690001184,Adams 12 Five Star Schools,0806900,NORTHGLENN,80221,NORTHGLENN,80221,Yes under Community Eligibility Option (CEO),314,,241
FL,NORTH NAPLES MIDDLE SCHOOL,120033003961,COLLIER,1200330,NAPLES,34110,NAPLES,34110,Yes under Community Eligibility Option (CEO),885,223,223
FL,NORTH NICHOLAS HIGH SCHOOL,120108007461,LEE,1201080,CAPE CORAL,33991,CAPE CORAL,33991,Yes under Community Eligibility Option (CEO),323,95,95
FL,NORTH PARK HIGH SCHOOL,120039007983,MIAMI-DADE,1200390,OPA LOCKA,33054,OPA LOCKA,33054,No,559,46,48
CO,North Park School,080705001209,North Park School District R-1,0807050,WALDEN,80480,WALDEN,80480,Yes under Provision 2,155,,46
FL,NORTH PORT HIGH SCHOOL,120168003800,SARASOTA,1201680,NORTH PORT,34291,NORTH PORT,34291,Yes participating without using any Provision or the CEO,2577,930,1448
CO,North Routt Community Charter School,080666001749,Steamboat Springs School District No. Re 2,0806660,CLARK,80428,CLARK,80428,No,83,,
FL,NORTH SHORE ELEMENTARY,120048000666,DUVAL,1200480,JACKSONVILLE,32208,JACKSONVILLE,32208,Yes under Community Eligibility Option (CEO),665,524,524
FL,NORTH SHORE ELEMENTARY SCHOOL,120156001648,PINELLAS,1201560,ST PETERSBURG,33704,ST PETERSBURG,33704,Yes under Community Eligibility Option (CEO),448,181,194
FL,NORTH SIDE ELEMENTARY SCHOOL,120018000144,BROWARD,1200180,FORT LAUDERDALE,33304,FORT LAUDERDALE,33304,Yes under Community Eligibility Option (CEO),288,225,225
DE,North Smyrna Elementary School,100162000301,Smyrna School District,1001620,Smyrna,19977,Smyrna,19977,Yes under Community Eligibility Option (CEO),554,175,
CO,North Star Academy,080345002011,Douglas County School District No. Re 1,0803450,PARKER,80134,PARKER,80134,Yes participating without using any Provision or the CEO,678,,50
DE,North Star Elementary School,100130000179,Red Clay Consolidated School District,1001300,Hockessin,19707,Hockessin,19707,Yes participating without using any Provision or the CEO,617,21,
CO,North Star Elementary School,080690001185,Adams 12 Five Star Schools,0806900,DENVER,80221,DENVER,80221,Yes under Community Eligibility Option (CEO),331,,305
CT,North Stonington Elementary School,090306000634,North Stonington School District,0903060,North Stonington,06359,North Stonington,06359,Yes participating without using any Provision or the CEO,406,,82
CT,North Stratfield School,090153000264,Fairfield School District,0901530,Fairfield,06825,Fairfield,06825,Yes participating without using any Provision or the CEO,414,,46
CT,North Street School,090171000305,Greenwich School District,0901710,Greenwich,06830,Greenwich,06830,Yes participating without using any Provision or the CEO,396,,13
CT,North Street School,090525001097,Windsor Locks School District,0905250,Windsor Locks,06096,Windsor Locks,06096,Yes under Community Eligibility Option (CEO),414,,178
FL,NORTH TAMPA SUCCESS CENTER,120087004097,HILLSBOROUGH,1200870,TAMPA,33604,TAMPA,33604,Yes under Community Eligibility Option (CEO),124,107,109
FL,NORTH TWIN LAKES ELEMENTARY SCHOOL,120039000480,MIAMI-DADE,1200390,HIALEAH,33014,HIALEAH,33014,Yes under Community Eligibility Option (CEO),573,388,410
CO,North Valley Middle School,080420000577,Weld County Reorganized School District No. Re-1,0804200,GILCREST,80623,GILCREST,80623,Yes participating without using any Provision or the CEO,231,,124
CO,North Valley School for Young Adults,080555006433,Mapleton School District No. 1 in the county of Adams & St,0805550,THORNTON,80229,THORNTON,80229,Yes participating without using any Provision or the CEO,94,,70
FL,NORTH WAUCHULA ELEMENTARY SCHOOL,120075000882,HARDEE,1200750,WAUCHULA,33873,WAUCHULA,33873,Yes under Community Eligibility Option (CEO),545,340,363
CT,North Windham School,090519001214,Windham School District,0905190,North Windham,06256,North Windham,06256,Yes under Community Eligibility Option (CEO),430,,342
FL,NORTH/CENTRAL AREA ALTERNATIVE LEARNING CENTER,120015002052,BREVARD,1200150,MERRITT ISLAND,32953,MERRITT ISLAND,32953,Yes under Community Eligibility Option (CEO),93,69,71
FL,NORTHBORO ELEMENTARY SCHOOL,120150001491,PALM BEACH,1201500,WEST PALM BEACH,33407,WEST PALM BEACH,33407,Yes under Community Eligibility Option (CEO),753,542,574
CT,Northeast Academy Magnet School,090177001488,Groton School District,0901770,Mystic,06355,Mystic,06355,Yes participating without using any Provision or the CEO,392,,153
CO,Northeast Early College,080336006527,School District No. 1 in the county of Denver and State of C,0803360,DENVER,80239,DENVER,80239,Yes under Community Eligibility Option (CEO),572,,480
CO,Northeast Elementary School,080345000442,Douglas County School District No. Re 1,0803450,PARKER,80134,PARKER,80134,Yes participating without using any Provision or the CEO,325,,42
CO,Northeast Elementary School,080258000149,School District 27J,0802580,BRIGHTON,80601,BRIGHTON,80601,Yes participating without using any Provision or the CEO,469,,359
FL,NORTHEAST HIGH SCHOOL,120018000231,BROWARD,1200180,OAKLAND PARK,33334,OAKLAND PARK,33334,Yes under Community Eligibility Option (CEO),1589,874,874
FL,NORTHEAST HIGH SCHOOL,120156001647,PINELLAS,1201560,ST PETERSBURG,33703,ST PETERSBURG,33703,Yes under Community Eligibility Option (CEO),1762,744,820
CT,Northeast Middle School,090051000104,Bristol School District,0900510,Bristol,06010,Bristol,06010,Yes under Community Eligibility Option (CEO),343,,171
CT,Northeast School,090432000861,Stamford School District,0904320,Stamford,06903,Stamford,06903,Yes under Community Eligibility Option (CEO),475,,198
CT,Northeast School,090468000942,Vernon School District,0904680,Rockville,06066,Rockville,06066,Yes under Community Eligibility Option (CEO),249,,130
CT,Northend Elementary School,090267000517,New Britain School District,0902670,New Britain,06051,New Britain,06051,Yes under Community Eligibility Option (CEO),210,,174
FL,NORTHERN PALMS CHARTER HIGH SCHOOL,120108008490,LEE,1201080,NORTH FORT MYERS,33903,NORTH FORT MYERS,33903,No,111,22,37
CO,Northfield High School,080336006660,School District No. 1 in the county of Denver and State of C,0803360,DENVER,80238,DENVER,80238,Yes participating without using any Provision or the CEO,2066,,656
CO,Northglenn High School,080690001188,Adams 12 Five Star Schools,0806900,NORTHGLENN,80221,NORTHGLENN,80221,Yes participating without using any Provision or the CEO,1834,,1373
CO,Northglenn Middle School,080690001187,Adams 12 Five Star Schools,0806900,NORTHGLENN,80233,NORTHGLENN,80233,Yes under Community Eligibility Option (CEO),640,,566
FL,NORTHLAKE PARK COMMUNITY ELEMENTARY,120144003629,ORANGE,1201440,ORLANDO,32827,ORLANDO,32827,Yes under Community Eligibility Option (CEO),657,136,145
FL,NORTHMORE ELEMENTARY SCHOOL,120150001490,PALM BEACH,1201500,WEST PALM BEACH,33407,WEST PALM BEACH,33407,Yes under Community Eligibility Option (CEO),631,401,425
FL,NORTHPORT K-8 SCHOOL,120177002481,ST. LUCIE,1201770,PORT ST LUCIE,34983,PORT ST LUCIE,34983,Yes participating without using any Provision or the CEO,1265,420,891
CO,Northridge Elementary School,080345001339,Douglas County School District No. Re 1,0803450,HIGHLANDS RANCH,80126,HIGHLANDS RANCH,80126,Yes participating without using any Provision or the CEO,565,,92
CO,Northridge Elementary School,080537000920,St. Vrain Valley School District No. Re1J,0805370,LONGMONT,80501,LONGMONT,80501,Yes participating without using any Provision or the CEO,307,,205
CO,Northridge High School,080441001788,GreeleySchool District No. 6 in the county of Weld and Sta,0804410,GREELEY,80634,GREELEY,80634,Yes participating without using any Provision or the CEO,1346,,1019
FL,NORTHSIDE ELEMENTARY SCHOOL,120009000065,BAY,1200090,PANAMA CITY,32405,PANAMA CITY,32405,Yes under Community Eligibility Option (CEO),561,291,307
CO,Northside Elementary School,080579000994,Montrose County School District Re-1J,0805790,MONTROSE,81401,MONTROSE,81402,Yes under Community Eligibility Option (CEO),338,,272
FL,NORTHVIEW HIGH SCHOOL,120051002995,ESCAMBIA,1200510,CENTURY,32535,CENTURY,32535,Yes under Community Eligibility Option (CEO),530,212,222
CT,Northville Elementary School,090285001168,New Milford School District,0902850,New Milford,06776,New Milford,06776,Yes participating without using any Provision or the CEO,444,,109
FL,NORTHWEST ELEMENTARY SCHOOL,120156001651,PINELLAS,1201560,ST PETERSBURG,33710,ST PETERSBURG,33710,Yes under Community Eligibility Option (CEO),430,239,264
FL,NORTHWEST ELEMENTARY SCHOOL,120087002510,HILLSBOROUGH,1200870,TAMPA,33625,TAMPA,33625,Yes under Community Eligibility Option (CEO),693,241,254
FL,NORTHWEST FLORIDA BALLET ACADEMIE,120138003880,OKALOOSA,1201380,FORT WALTON BEACH,32548,FORT WALTON BEACH,32548,Yes participating without using any Provision or the CEO,137,37,52
FL,NORTHWESTERN LEGENDS ELEMENTARY,120048000698,DUVAL,1200480,JACKSONVILLE,32209,JACKSONVILLE,32209,Yes under Community Eligibility Option (CEO),527,446,446
CT,Northwestern Regional High School,090372000771,Regional School District 07,0903720,Winsted,06098,Winsted,06098,Yes participating without using any Provision or the CEO,521,,128
CT,Northwestern Regional Middle School,090372001226,Regional School District 07,0903720,Winsted,06098,Winsted,06098,Yes participating without using any Provision or the CEO,235,,62
FL,NORTHWOOD ELEMENTARY SCHOOL,120138001334,OKALOOSA,1201380,CRESTVIEW,32536,CRESTVIEW,32536,Yes participating without using any Provision or the CEO,840,416,539
CT,Norton School,090075000129,Cheshire School District,0900750,Cheshire,06410,Cheshire,06410,Yes participating without using any Provision or the CEO,428,,58
CT,Norwalk Early Childhood Center,090309001914,Norwalk School District,0903090,Norwalk,06851,Norwalk,06851,Yes under Community Eligibility Option (CEO),150,,56
CT,Norwalk High School,090309000655,Norwalk School District,0903090,Norwalk,06851,Norwalk,06851,Yes under Community Eligibility Option (CEO),1547,,789
CT,Norwich Free Academy,090537101221,Norwich Free Academy District,0905371,Norwich,06360,Norwich,06360,Yes participating without using any Provision or the CEO,2001,,1096
CT,Norwich Technical High School,090000201147,Connecticut Technical Education and Career System,0900002,Norwich,06360,Norwich,06360,Yes under Community Eligibility Option (CEO),642,,240
